SGB_ID,T1900044948_TA20190001,T1900044949_TA20190002,T1900044950_TA20190003,T1900044951_TA20190004,T1900044952_TA20190005,T1900044953_TA20190006,T1900044954_TA20190008,T1900044955_TA20190009,T1900044956_TA20190011,T1900044957_TA20190013,T1900044958_TA20190014,T1900044959_TA20190016,T1900044960_TA20190018,T1900044961_TA20190021,T1900044962_TA20190024,T1900044965_TA20190027,T1900044966_TA20190028,T1900044967_TA20190029,T1900044968_TA20190030,T1900044969_TA20190031,T1900044977_TA20190039,T1900044978_TA20190040,T1900044979_TA20190041,T1900044980_TA20190042,T1900044981_TA20190043,T1900044985_TA20190047,T1900044986_TA20190048,T1900044987_TA20190049,T1900044988_TA20190050,T1900044989_TA20190051,T1900044990_TA20190052,T1900044991_TA20190053,T1900044992_TA20190054,T1900044993_TA20190055,T1900044994_TA20190056,T1900044995_TA20190057,T1900044996_TA20190058,T1900044997_TA20190059,T1900044998_TA20190060,T1900044999_TA20190061,T1900045000_TA20190062,T1900045001_TA20190063,T1900045002_TA20190064,T1900045003_TA20190065,T1900045004_TA20190066,T1900045005_TA20190067,T1900045006_TA20190068,T1900045007_TA20190069
T1900044950_TA20190003_bin.15,0.015654870610143222,0.08778946755354147,0.11463008026584556,0,0,0.09856054999200282,0,0,0,0,0.016815549129238414,0.05877519978393184,0.030338837944813797,0.020050043771232096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044950_TA20190003_bin.169,0.022432595030830664,0,0.17546547818626893,0.014334989168425863,0.005888239412102302,0.19957920274584176,0.005839212553076135,0.011323743392091992,0.006802286122967058,0.0065756986481345925,0,0,0,0.02246297978940634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044950_TA20190003_bin.171,0.0541332801189788,0.06301713336238197,0.11561993087913852,0.008795359216548972,0,0.09847354207316918,0,0.10603160742844418,0,0,0.1489146662556963,0.07145992592224287,0.08140733182146738,0.05451437452321517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08657651401036204,0.12381446389032479,0,0.108785938545945,0,0.11871346918796094,0.10027452442878208,0.10292516084513968,0,0,0.0976299036375351,0,0,0.12808757606702034,0,0,0,0,0,0.11283575720398523,0.13162987625395908
T1900044950_TA20190003_bin.172,0.016813754776367634,0.01871348970206794,0.2103777209993011,0,0,0.22753806045821973,0.012228430116307011,0,0.011127757357310405,0,0,0,0,0.020262527810428865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044950_TA20190003_bin.173,0.7226579703141462,0.05160514591142131,1.1985268328162955,0,0,1.3855223940012533,0,0,0,0,0.0073467977414268925,0,0,0.5548241706528887,0.010420989199027161,0.009611949331119552,0,0.03445956653326548,0.007657826002371771,0.007896915695453246,0.07666394541965296,0.03680942351370393,0,0.15181009522315161,0.12429524139712551,0.6133561279570419,0.1385224045529502,0.32767118065417883,0.36942900967743353,0.12211452938822784,0.30118479869971315,0.12552637543992778,0.30678644188508486,0.2972029199819207,0.28971585162257063,0.16588608409620503,0.5844206178543104,0.34657352902588434,0.16731841631872435,0.5668744198427743,0.3541673089398017,0.16807395854307777,0.607396917085524,0.12788700437160758,0.11665060515274456,0.13794822890460726,0.3491070013951489,0.34391286191491893
T1900044950_TA20190003_bin.175,0.023850495428778762,0.08678930933001533,0.2193051233842278,0.07086067259134343,0,0.2446189193068062,0,0.09310139633881312,0,0,0,0.06627209770156131,0.05718056995280939,0.024100097770905,0.02359151433015345,0,0.038332214093307164,0.00990560266428798,0.018750999862461117,0.044337760281551224,0.011968882983959407,0.021145739167743555,0.05599593494480364,0.0544113223356408,0.04332481426892159,0.036643055414573925,0.00977491486774171,0.02038711179184717,0.019426399343478506,0.009694654738096104,0.019214857803436836,0.006992984380177651,0.017440827028782,0.018690325931911493,0.01593774225053674,0.008183428010521795,0.03157167237708509,0.02052594503568828,0.009423255848906647,0.03240247460151331,0.018274671968683057,0.0080337377609317,0.034941815459763284,0.007797232816356537,0.007675218600429308,0.00871438442968833,0.019921370207323322,0.017569038430678755
T1900044950_TA20190003_bin.188,0.45769766405737466,0.024812514273584274,0.2393105598246831,0.09633060613986713,0.006886321321849044,0.1885602132067653,0.006976350487936595,0,0.006335087540435855,0.008406089540155318,0.04965206028855918,0.045103783033314054,0.052234595210719735,0.5167227422291428,0,0.007717655525929049,0,0.009374013969095568,0.005310065406201408,0,0.006695483083730438,0.00692253070457819,0,0.0375337216723906,0.03654197531548005,0.005813033991100962,0.009219849372012775,0.006560186357414892,0.00815884325240073,0.008276194958835862,0.008198086234108781,0.00842352507498739,0.009384579889692792,0.010005425773634197,0.00851624418086621,0.00912454367360108,0.006306335452068017,0.007950224795800464,0.008399885173944846,0.005930513052851819,0.009265952878493447,0.008109114671204032,0.0061039694261896165,0.009144731650892428,0.006926170167204674,0.008155368578571352,0.007464009064116474,0.009136736488425575
T1900044950_TA20190003_bin.192,0.013830009704537318,0,0.15116567908223555,0,0,0.1093896698051021,0,0,0,0,0.004928220289929649,0.004967180590710738,0,0.01764132270271841,0,0.00736031162053924,0.005081124176592674,0,0.007688535709739328,0.005082305224406929,0,0.003999474144051981,0.005832364004969516,0.005613740701763437,0.00660201938155294,0.035019107202467016,0.0406169786403512,0.10246179309647771,0.10942279194614558,0.03634646864484445,0.11454029863330066,0.04419753603261848,0.11086587335143569,0.1159344219727676,0.1095256768402791,0.035103486095100216,0.03457983245210074,0.09462736889087911,0.0369931858112725,0.03979356949456775,0.10123251931168477,0.03277953035306438,0.038996827577234223,0.04353036352307169,0.04165390679689887,0.039088853370875525,0.09494281550452935,0.10793683212124937
T1900044950_TA20190003_bin.208,0.01816143594436678,0,0.4342833776336639,0.034033372770891183,0,0.49214681312158015,0,0.049557546349067366,0,0,0.12564312391827012,0.03416913287695962,0.03779020030682629,0.014844200865683834,0.011331057679469644,0.01034150540004131,0.007829440986802737,0,0.009433563457648208,0.016985123420309636,0.005078941609700328,0.006067101437650713,0.009195073382041187,0.005882520311258019,0,0.0065879834224392255,0.014330709674645564,0,0,0.012338007484928578,0.0044310539009320945,0.014290720614890685,0.004561350226449876,0,0,0.01744772993081831,0.0062588008635167175,0,0.018508430241711303,0.005397436331727915,0,0.01580103036721038,0.005413641835711065,0.015626926450358503,0.01143058501769358,0.017195656589960327,0,0
T1900044950_TA20190003_bin.239,0.009826238805848823,0,0.11507984567817378,0.027034034780014014,0.013346475949845761,0.12025066964169355,0.013792268186109543,0.03214465051492613,0.012941343175357006,0.014461805949130472,0.015974441569343793,0.018420316302354342,0.01739266300785249,0.010365550827974105,0.013915004646269227,0,0.015883191436812584,0.008401838895660107,0,0.024521398958381596,0.008403355169567228,0.007573218421025229,0.015395289332187301,0.008228522340397162,0.006120623537961444,0.007427592374289084,0,0.007667718237098424,0.009290669772947105,0,0.00840342528832721,0,0.008072598598345512,0.0074949048779863695,0.00879326633246486,0,0,0.007875136974168672,0,0,0.009321921686931434,0,0.0072633058414384236,0,0,0,0.008314801350573829,0.007728517962834608
T1900044950_TA20190003_bin.248,1.1235798112722093,0.1694223356751646,0.33748879753756006,0.23590230237181867,0.008444047851743408,0.4367895984274196,0.013719984817536243,0.06286512913950268,0.013835535102048666,0.008536235311874788,0.0243936517817385,0,0,0.8217390361435928,0.2922985477946582,0,0.6057233138359559,0.025317654843815523,0,1.0994679152715112,0.03574270321516418,0.0778793669495369,0.561258069069056,0.078287803259757,0.05200005265949326,0.015441156187616002,0.133768131706283,0.0049642000577252024,0.004826540093379744,0.11488811920852605,0.004776233918796845,0.10252977188652888,0.011035215908102958,0.006115942480340976,0.00512048948684983,0.15475117972666158,0.017482525386299484,0.00607777318563943,0.14654725199440954,0.013363491388379174,0,0.10934291747695098,0.01230935529251158,0.12129375111772601,0.10319613874842888,0.1311156030185618,0.005214862018465331,0.0052441761276513996
T1900044950_TA20190003_bin.265,0.014957653246890724,0.011766877901822403,0.2240882741926166,0.0037548261092093314,0.01113424216269284,0.09953032763801868,0.010627582047679744,0.009911228462245222,0.009427243769142715,0.013574786448063411,0.015376187184210775,0.048049811471765534,0.014679675851622756,0.016726739617287767,0,0.01216970981669585,0.008069780012930334,0,0.02913208305565856,0.006286628067353855,0,0.008971664484879752,0.007107999746172672,0.01555538215151275,0.02012785839823977,0.054656437926200216,0.054580841977025174,0.0849009967247709,0.11787910405690706,0.04566099425316478,0.10011386231932222,0.05317940424098415,0.09924163032748082,0.09915473458167211,0.09947739492459659,0.04244315022302403,0.058137112513390675,0.08674887159214348,0.04334857783493155,0.06050547539713748,0.13807713564364613,0.048162135359315794,0.07837115711300761,0.058484280794743014,0.054779906604294736,0.04957026491918257,0.08180439895076538,0.11347111869090774
T1900044950_TA20190003_bin.267,0.02611951427376064,0.02924551406241251,0.1332973764059293,0,0,0.1057225511076723,0,0.0257475589031286,0,0,0,0,0,0.027061498467935815,0,0,0,0,0,0,0,0,0,0.006160977163686965,0,0.01252765898759085,0.018303549141825342,0,0,0.01888148729198704,0,0.017528291691595543,0,0,0,0.016389870404924355,0.01247662103439867,0,0.016483077883664154,0.011753619107620746,0,0.01751824337942563,0.009238092196677235,0.017574813476824026,0.02104654298257584,0.018364212530908693,0,0
T1900044950_TA20190003_bin.269,0.5125207512741272,0.007173586372254227,2.519514787088869,0,0,2.98412944104078,0,0.009637025363532399,0,0,0.03082905054839497,0.010802086183889207,0.010816075228386873,0.5482889302090881,0.008436803313231296,0,0,0.008429284149799902,0,0,0.008485751399120297,0,0,0,0,0,0.008366717604449946,0.03298957292971086,0.025855212143674384,0.008748510365550645,0.027927220840178915,0.007808242974571189,0.024018081005377254,0.024614601254994012,0.02518129492868701,0.007373252978877943,0,0.03312704240679176,0.009354508431203798,0,0.030738566834474953,0.00810533374507879,0,0,0.0072607060238982415,0.006911110377488563,0.028101873069652478,0.027234373710886838
T1900044950_TA20190003_bin.280,0.05638063027721087,0,0.31697066350185593,0.004744380564185303,0.003502335911426663,0.39907971569487377,0.0026780704863607237,0,0.0036775887222357923,0.0032455247774022533,0,0,0,0.04830218718476075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044950_TA20190003_bin.284,0.10696338009082551,0.03754826425666766,0.2224748289043722,0,0.042939627635991046,0.26210644559595914,0.05215670432286918,0.0072604025800183805,0.03854601908148846,0.04223044273498085,0.1416992362988583,0.03421936597153444,0.04597576012692488,0.10298525830301952,0,0,0,0,0,0.0099279304659487,0,0,0,0,0,0.0122752052991467,0.03704753303476052,0,0.010735323401450819,0.046952983451112006,0.00649784985453541,0.037057379362583104,0.010119660031726332,0,0,0.037122840317695256,0.014843126787478253,0,0.03086373628189143,0.011173591712380266,0.008559314660781147,0.033177544770743084,0.010516038735521,0.03896851283126699,0.037283299362906294,0.021941362826740526,0.011131518325379716,0.0078999798380463
T1900044950_TA20190003_bin.285,0.025456259570824636,0.029987340124502975,0.3711205532535399,0,0.019043726320793274,0.38188637978746515,0.020717174188486957,0.09264319320487063,0.019926723515332426,0.019407043631279087,0.17426673318665573,0.06738112306622834,0.07208059579561392,0.040036789502444665,0,0.08993516627310823,0,0.015563606912969593,0.07005427302227285,0,0.014985691123004956,0,0,0.021270890041929245,0.028335198614548324,0.21588998810133994,0,0,0,0,0,0,0,0,0,0,0.2303059063014427,0,0,0.2541573530044699,0,0,0.22414543717510668,0,0,0,0,0
T1900044950_TA20190003_bin.287,0.005081196282408121,0.008462628225821351,0.25548929338342297,0.005071928839117564,0,0.21649597767359474,0,0.004018097307101969,0,0,0.005453203359318175,0.004954918781530074,0.00503948042537306,0.005708760395301469,0,0.10680122761126112,0,0.004816315413983181,0.08842493657049225,0,0.004976623086492486,0.004480906033453711,0,0.040284651875755646,0.043100835234186716,0.0420838744057108,0,0.005828976412492062,0.00546493088254733,0,0.00528779374304368,0,0.004657928458527323,0.005232130299284443,0.0054926147444286895,0,0.0444151097879046,0.00503620268184441,0,0.047122892640113274,0.005652041822779002,0,0.043187585344316194,0,0,0,0.005442514592424142,0.0057330543385857025
T1900044950_TA20190003_bin.293,0.04382993882985691,0,0.23648299114876448,0,0.02203747480743259,0.24687917468721585,0.025804751383021088,0.01155276064149981,0.0293874353271419,0.023096801792611955,0.0166904968479536,0,0,0.0385897470371778,0,0,0,0,0,0,0,0,0,0.008414481796695166,0,0,0.061834866610206304,0,0,0.06295023327652921,0,0.05243308330452918,0.007860107197266031,0,0,0.06171543461897951,0,0,0.06707508716126342,0,0,0.06524966515807681,0,0.057682183135584555,0.05331245193555764,0.058955499168268456,0,0
T1900044950_TA20190003_bin.305,0.017691324936552903,0,0.1937426654878622,0,0,0.17928133798208407,0,0.04527045990411922,0,0,0.16098002232140377,0,0,0.017784084918967193,0,0,0,0.01049281315869551,0,0,0.008784895008974758,0.00925786099536976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044950_TA20190003_bin.317,0.2878097791134386,0.0656801692215997,0.19385272658461647,0.0983109804126461,0.04036244609486435,0.20668660065261338,0.04719899742090048,0.08642894048793523,0.04393002050489038,0.03599348666551933,0.03784765423751502,0.028621431674932314,0.02232402155626003,0.23082033497017324,0,0,0,0.008091055088048998,0.01611972161547196,0,0.010856405546023929,0.016667767444178156,0,0.01123750327718967,0.012105411128780873,0.033492023910093184,0.0109442045949443,0.04243308751508126,0.030201486518201835,0.012563056019893448,0.033435487511265155,0.008517526536605693,0.025594964482159647,0.02635864245013677,0.02482696591503727,0.01039850122476906,0.02620434625641624,0.03890715978509983,0.013761256575253,0.030595678044905046,0.03353212391490962,0.012804338886685435,0.03304026773020481,0.009069098410497361,0.010892015746426268,0.01033369524415206,0.03254009870948345,0.029196828174048135
T1900044950_TA20190003_bin.333,0.027343010465463172,0.011564317286553086,0.3409805506002994,0.006697831692326769,0.011185260766940902,0.3379619049094044,0.007683004358272652,0.014046508829599225,0.008912464696881,0.011719753273978702,0.0169576442672011,0.016802210736250454,0.01816641138606327,0.03426971176363659,0.0043276160920737855,0.011004484033817518,0.004979188692163073,0.02045197275182156,0.013510122592052802,0.006335169979874241,0.01328676430406608,0.013639551439309226,0.006065015392527434,0.014258068884821104,0.014736662967173792,0.015962486920328645,0.010254246544403359,0.016274959115763626,0.013162573172694692,0.012079032267046107,0.013642212805365107,0.01022684751008192,0.013020435063854262,0.013535169445742075,0.014930624336881852,0.010221254169340867,0.016097865952270165,0.014434621445447325,0.009424534463683626,0.01578900810720599,0.014075557723966414,0.00941082709775412,0.016086171951865534,0.010641461683404478,0.012855607982056833,0.01023568785715493,0.01393594850513869,0.012810865010030103
T1900044950_TA20190003_bin.342,0.026204666743494042,0,0.17706151192752026,0,0.00850148631369929,0.1629897097836951,0,0.09908741964640903,0.006399580244907048,0.008362783467860568,0,0.007186694247595018,0.007779301089645727,0.030804087410663473,0,0,0,0,0,0,0,0,0,0,0,0.043443930844768434,0.04159971292516017,0.021678177195538186,0.038023518907817334,0.0485803383616938,0.026097794344521107,0.04405384070909922,0.03602518008079332,0.030892851834216077,0.027189516619424488,0.037312476159233415,0.05486285378879592,0.028828744031589228,0.03543048339500735,0.04181144869497046,0.035413142803398794,0.037500009763245024,0.04051813840907559,0.046519416951333346,0.04833803537665646,0.03587055939548696,0.035166664375276276,0.03714766260342344
T1900044950_TA20190003_bin.350,0.03370253966499573,0.014825838820341114,0.24882907209825006,0.005722970739498119,0,0.23570751096505696,0,0,0,0,0.008863639499674865,0.01255852969772872,0.01629863270294392,0.03689968876863319,0.009604281869956434,0.06829049885000454,0.011619998229051052,0.021508262149678006,0.049916105431409674,0.007548183189008711,0.01821788489141695,0.017900386769166006,0.011555012892437773,0,0.00520334830455335,0.06531993546004011,0.021718289619823774,0.03212361488724881,0.03524272535037504,0.022907805139730918,0.03505221588907435,0.01980860689755075,0.033682990260069226,0.03387860451716155,0.035429937146001164,0.022827265547750813,0.06366627923084747,0.038386607263239815,0.018309508210338107,0.06918966597538255,0.033935934704292584,0.017998330823832193,0.05649192195006133,0.019749585712643795,0.02115145390564951,0.020293638197632444,0.0310205842549064,0.03509410526669088
T1900044950_TA20190003_bin.354,0.035542797456577874,0.22927019258616838,0.17794203382583898,0.1817269856039713,0.08473439363839408,0.16698181871878892,0.06030140649831496,0.07727891340086432,0.06764300471995263,0.07949176990474999,0.07272180725007406,0.030956003789722665,0.017364169557152184,0.031076465893381502,0,0,0,0,0.009388239921069306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044950_TA20190003_bin.358,0.007656474003508705,0.009059225258383227,0.2274627742679613,0.009706321396679967,0.006847305104561555,0.2195775405000934,0.005667892933565547,0.006197534851640253,0.006510576844406203,0.007258664964816882,0.009621463855325647,0.008921423289887263,0.008203349162503872,0.009116828205003268,0,0.005503014998179518,0,0,0.005042142939435325,0,0,0,0.005075017491495049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044950_TA20190003_bin.36,0.028734089347541625,0.011223788072527724,0.27373248467980466,0.024148089811609624,0.009225068084447513,0.3440706951529504,0.010361554827364729,0.014228487016268861,0.011162790149515997,0.009495755649932741,0.011367112207084284,0.007359092616578449,0.006033253295309983,0.03173642833678054,0.004450560472100524,0.005727576592871239,0.009550914624848411,0,0.007115637578644087,0.009956626314702177,0,0.009260199624492363,0.013587030154520424,0.009106737891561323,0.010376852549499204,0.008454389218079375,0.017732390331783757,0.08030739733310892,0.0556875516619962,0.01919309280010126,0.06376860716677475,0.015494762782220018,0.05836514144006857,0.05686664982882425,0.06240707606866731,0.014855027760553361,0.010072742017109029,0.059214987202451684,0.020963510864781317,0.012191782107013115,0.06404194650564438,0.018860393322950895,0.010087470421872977,0.01646626714371571,0.015803954110028374,0.017348234958844147,0.058288677502941075,0.05383261989199249
T1900044950_TA20190003_bin.38,0.03539487916057042,0,0.2192165282223351,0,0,0.21668761389804725,0,0,0,0,0,0,0,0.04000250934796135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044950_TA20190003_bin.380,0.4461529463730398,0.04589487590289474,0.1354359899297177,0.1072557767226694,0.012873035678691216,0.15768488527528482,0.014077189721393999,0.08883109391558006,0.013875604488536163,0.012616933210089524,0.06305009073312598,0.12521569423374398,0.11440338883345005,0.36178701630422777,1.8127289056786073,0.24994653181285748,0.6099944072261441,0.515805295937572,0.1587477466794293,0.9402380952489655,0.9968895369008943,0.38061167105955224,0.5433749533863047,0.13281981810311957,0.12618829368160295,0.1506271587827745,0.017027192498050108,0.011975985026499793,0.00954873543507182,0.01669888961730271,0.008888802921458506,0.013824049954978207,0.008300698050286036,0.008924690938100095,0.007920844414825599,0.016190807702530056,0.142719316151079,0.009437958787511561,0.016140451575145324,0.1378837889150452,0.010237505475894389,0.016315951365852118,0.16379998299546383,0.013945778161912357,0.016401330375920332,0.014195101645633753,0.010878369475831998,0.009839696965928579
T1900044950_TA20190003_bin.385,0.006695289156395831,0,0.11656491607699591,0.005480371790526976,0.010718162853554054,0.07426594487169771,0.0077674176936299326,0.036617875454671496,0.008939808702493189,0.009596320733881872,0,0,0,0.006475455035062243,0.010705187786008213,0,0.012242054862617336,0.005611231022420847,0.00550577556037713,0.013012071777358754,0.0050193535889454565,0.009703658527544396,0.016842960678073504,0.007985856769543848,0.007601313776787521,0.07658554803745571,0.007628922610653377,0.03158276449838556,0.03391102627012729,0.007467951662115099,0.04006526414864025,0.008375469970857287,0.042268566331136764,0.045386611760035014,0.040494099246130115,0.008729259052139345,0.06655053995442614,0.039354265571093484,0.00701824578651045,0.07653092550241895,0.03144247762933941,0.00775233071473097,0.08724640250306222,0.0072825954577510794,0.00790284823822037,0.007654794101328216,0.02849179730969133,0.0394542254484434
T1900044950_TA20190003_bin.397,0.03151332662594037,0.051031449189199066,0.3759628912192723,0.008520600693558728,0.14273543501321528,0.32410239105523303,0.06608409281434556,0.018985799693516197,0.08696127511559881,0.15252772666155393,0.036356790740371646,0.027244424552384267,0.03160053932323911,0.04706814253191351,0.008666218625093838,0.016216045715297972,0.009402864577691964,0.020701355728206902,0.02010325850688441,0.012577689713928902,0.016349086990187525,0.01806752616311836,0.011244666339294374,0.018235689577443828,0.018051421307691003,0.06798608636604504,0.027977894359532504,0.024095250673297968,0.02338039741400849,0.031114344497316475,0.025232816533557374,0.028100764136669596,0.02406932103465782,0.024644151144938297,0.025271086755692247,0.02605608485970378,0.07334182836120196,0.025374898773272887,0.028079818305331905,0.07164546536985056,0.02284018319897353,0.024793831245362972,0.07512384976278617,0.03109550192353297,0.031421198052849736,0.024518508594294334,0.023079570641879692,0.024439322961692572
T1900044950_TA20190003_bin.403,0.3099537711412925,0,0.40882222726310025,0,0.0035526800208731156,0.41828997288504866,0.004101945550720418,0,0.0038998917328258937,0,0,0.025512491773567653,0.022787848033225994,0.28860603902905585,0,0,0,0,0,0,0,0,0,0,0,0.021804101398371446,0,0,0,0,0,0,0,0,0,0,0.018549842851833347,0,0,0.021434309389654523,0,0,0.019261993781910944,0,0,0,0,0
T1900044950_TA20190003_bin.405,0.01809703050690805,0.03592913026096067,0.28000920750705777,0.03845931729991817,0,0.11127719123978887,0,0.016836954097849386,0,0,0.13599635907166327,0,0,0.027222438002727223,0,0.00653829994312725,0.004650806324503139,0,0.00643204931325554,0.005501649319174115,0,0,0.0053116093692229215,0.06011986039806172,0.07605063539626127,0.006120948321882274,0.03535999257718592,0,0,0.022986680494486624,0,0.03736917217349396,0.00555365608796548,0,0,0.02906792337015709,0.005015803149037898,0,0.023701385970398347,0.006376746999437419,0,0.03191866409289368,0.008305114569677653,0.026664088145236922,0.026965557287788586,0.034849906838718775,0,0
T1900044950_TA20190003_bin.41,0.07295766123538618,0.07674187429755051,0.21896785409504868,0,0,0.2193448164772544,0,0,0,0,0,0,0,0.10343496644571155,0,0,0,0,0,0,0,0,0,0.01918194389126664,0,0.04772326230250204,0.09494594289622448,0,0,0.10529804488903038,0,0.11676333838054338,0,0,0,0.07489160373113088,0.03793790931049075,0,0.08863912683738168,0.030896839224060512,0,0.09228285711563348,0.03800886737147681,0.11164773491619111,0.09704985139840624,0.11132420629705812,0,0
T1900044950_TA20190003_bin.416,0.027683467673346198,0,1.3856331095439562,0,0,1.4898225108789676,0,0,0,0,0,0,0,0.030147670503099314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011961585614677573,0,0,0.009805679701340346,0,0,0,0.009769741776125272,0,0,0.011182060246467274,0,0,0.011721251971465277,0,0,0,0,0,0.010215541809053368,0.011237965242133859
T1900044950_TA20190003_bin.426,0.2594815566643106,0,0.4400695389986501,0,0.0070506571583484395,0.3690403767786034,0.009506298913623704,0,0.005680260290066466,0.007701881130275516,0,0,0.004000235128018031,0.332543810554861,0,0.006331118813705985,0,0.019113077513240748,0.006313678116174536,0,0.00783458827211544,0.00754819205795056,0,0.1798816061129347,0.1463808327051195,0.006654365663853268,0.00616393113750229,0.004148559545653408,0.005453890671499994,0.006838598685663566,0.005179860793747884,0.00643959466445342,0.005850911131631323,0.005846676774911526,0.005417896390174852,0.005489242864557813,0.006249948331313158,0.004895359598712508,0.005577057761760812,0.004191460949449662,0.0062010748181442,0.004881422063512927,0.006437467170124613,0.00577818715352342,0.006618183783864393,0.006119295609688926,0.0051255185586154715,0.004995495892312056
T1900044950_TA20190003_bin.428,0.026663120357376568,0.04921434281960626,0.10298916585631068,0.06901319005510737,0.008912128221662246,0.1016680487727554,0.006879866510761928,0.05561973157678652,0.008049134003919272,0.007654650310387139,0.05165079363824995,0.042867188054152926,0.02676062320084709,0.02524326890718547,0,0.009612240044082105,0.022437071194570397,0,0.019972249535038625,0.016749188260274092,0,0.008910461761748516,0.027671280960707298,0.007340264139150816,0.009415401296090795,0,0.01654351481202111,0.02581486887636835,0.01784133121230729,0.015111942748953755,0.022219989002401335,0.011740257434183747,0.020001824641886462,0.018461210142217355,0.018010300166822035,0.01234852880345361,0.007210705609500374,0.024650109198001664,0.015586224342571694,0.006553140153648796,0.02110036035112481,0.017831617511083666,0.0067524370732150365,0.01516175540857995,0.011434284678858531,0.015363776521852963,0.022210186084273352,0.019721579510848068
T1900044950_TA20190003_bin.440,0.009070251382775226,0,0.10598764269303576,0,0,0.0907800643346281,0,0,0,0,0,0,0,0.010361146533049953,0,0.009773836826398883,0.007760811995716522,0.007895500122527217,0.012393069584184365,0,0.008470639932280482,0.00946494266154574,0.009016711426428563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044950_TA20190003_bin.447,0.0500785972409801,0.051055443384780394,0.17549396626080135,0.017899388777591074,0.019372397215302015,0.16636963339450578,0.015222682254660766,0.018697373574135326,0.017218140221829947,0.020178567436445933,0.14686344717607852,0.025425542775121254,0.024857612864636145,0.06221060390729355,0.007757370376488209,0.012011363999480601,0.0070642937845325805,0.0074317430722250265,0.011988239854784663,0.010639753399396828,0.009266218044759796,0.011010045452127103,0.010094035000053556,0.008052447632372055,0.006885237266868947,0.010548791078309791,0.010301776630668141,0.009791839812239939,0.009557289098706902,0.011571869529195563,0.00831271614669482,0.01041531582299809,0.008231166978102417,0.008610128333537376,0.008958774549988455,0.008505287147096731,0.011631438119529986,0.008112419158951114,0.00972509509479759,0.011234497320188797,0.00961985612989305,0.009703165630015987,0.009717749852175286,0.010794344051066143,0.010823794196280155,0.009801312399991786,0.009044549949865503,0.00821442447799512
T1900044950_TA20190003_bin.449,0.009869149060843562,0.03854995431962061,0.31822705948138014,0,0.006204488334475441,0.30304432199703324,0.004658316316517504,0.009304352227663458,0.004839077865670977,0.00634192149512451,0.029554363723588776,0.0153361966880205,0.020656318610607616,0.0122735649360278,0.0064687850430620005,0.030799470273707694,0.004361932118282064,0.0074708893719293385,0.029813356067037344,0.0047286684647307575,0.005819944775432785,0.00877317194187433,0.004865585909756563,0.011699159785273024,0.010789776094133612,0.009588039006345146,0.03512575199704717,0.01634982552806737,0.01806405810681092,0.03629404985180906,0.018279253252813883,0.03261924178641138,0.018735015934797095,0.01820504615257154,0.020179911862972147,0.03339260609210923,0.010428716528344546,0.01616689230090471,0.03147133543385558,0.011965910598252158,0.01875937048414965,0.026119484689422757,0.010855463232815128,0.03412372354241607,0.039249394594766195,0.032861854312747095,0.01592649316601639,0.017413592277186273
T1900044950_TA20190003_bin.461,0.015198706645632795,0.015772568462069633,0.34344699298381576,0.010819218031886894,0,0.38238112493271453,0,0.01801164528678637,0,0,0.012379219328121886,0.019507295350108065,0.015463770504546486,0.01754186346934112,0.02208259129377957,0.013329186968666569,0.01232735438669292,0,0.014614895533698864,0.01994753067575244,0,0.008289440921322815,0.015247606193643053,0.011984234924932897,0.01012318952965163,0.020617946792718347,0.008960085749738415,0.013746842704223997,0.018424105469445947,0.009121996141470844,0.014913720081451311,0.008205468963322395,0.016928498900091474,0.016302266141921144,0.014079866462319126,0.008051341348634304,0.020989500017089525,0.015274780247354278,0.00709253987445879,0.01805476597495983,0.017708818611362625,0.008147339896092615,0.01937163344545615,0.006757097171473238,0.00931219670811125,0.007407205901431985,0.015084959670285024,0.01597891883258642
