"","Sample_ID","PCoA1","PCoA2","Host"
"849","T1900045492_YK20190186",-0.345530949039048,-0.068001527016201,"Yak"
"850","T1900045493_YK20190187",-0.323741101590019,-0.0558715779871951,"Yak"
"851","T1900045494_YK20190188",-0.283041050351872,-0.0157061241646937,"Yak"
"852","T1900045495_YK20190189",-0.330683244201851,-0.0612990189392012,"Yak"
"853","T1900045496_YK20190190",-0.330009365812132,-0.0833026857714265,"Yak"
"854","T1900045497_YK20190191",-0.261853522198964,-0.0626505744113278,"Yak"
"855","T1900045498_YK20190192",-0.302692687161517,-0.078412910276344,"Yak"
"856","T1900045499_YK20190193",-0.320434216597276,-0.0586954898723676,"Yak"
"857","T1900045500_YK20190194",-0.27819526028415,-0.0248759999040766,"Yak"
"858","T1900045501_YK20190195",-0.356438489125609,-0.0781575710489781,"Yak"
"859","T1900045502_YK20190196",-0.281254469494618,-0.0635244814797515,"Yak"
"860","T1900045503_YK20190197",-0.345799294877657,-0.0671132215579479,"Yak"
"861","T1900045504_YK20190198",-0.275056407712842,-0.054268050659353,"Yak"
"862","T1900045505_YK20190199",-0.336696188572507,-0.0852281456138223,"Yak"
"863","T1900045506_YK20190200",-0.274687948952918,-0.0231417293114522,"Yak"
"864","T1900045507_YK20190201",-0.377112092437234,-0.084499063822115,"Yak"
"865","T1900045508_YK20190202",-0.342972927257444,-0.0660313951536716,"Yak"
"866","T1900045509_YK20190203",-0.265993365351397,-0.0556970934385738,"Yak"
"867","T1900045510_YK20190204",-0.324803904933561,-0.0793331618271764,"Yak"
"868","T1900045511_YK20190205",-0.344277202013247,-0.066891813685209,"Yak"
"869","T1900045512_YK20190206",-0.274849708799111,-0.055400210934233,"Yak"
"870","T1900045513_YK20190207",-0.335961963098111,-0.0875844864212033,"Yak"
"871","T1900045514_YK20190208",-0.276779683063492,-0.0251011119069156,"Yak"
"872","T1900045515_YK20190209",-0.309524748719033,-0.0582898735302627,"Yak"
"873","T1900045516_YK20190210",-0.316431587837244,-0.0578990977658282,"Yak"
"874","T1900045517_YK20190211",-0.312452156381525,-0.0542009145994436,"Yak"
"875","T1900045518_YK20190212",-0.322452442865339,-0.0912289259264598,"Yak"
"876","T1900045519_YK20190213",-0.327307277355003,-0.0839598596015762,"Yak"
"877","T1900045520_YK20190214",-0.346038803791701,-0.0681037056768134,"Yak"
"878","T1900045521_YK20190215",-0.341504446778356,-0.0971311417775421,"Yak"
"879","T1900045522_YK20190216",-0.321061246450282,-0.092870544376426,"Yak"
"880","T1900045523_YK20190217",-0.315395817306777,-0.0670861460314233,"Yak"
"881","T1900045524_YK20190218",-0.33447356937715,-0.0934387790092016,"Yak"
"882","T1900045525_YK20190219",-0.107020222798482,0.00364246559645344,"Yak"
"883","T1900045526_YK20190220",-0.37046624247226,-0.0767772936773569,"Yak"
"884","T1900045527_YK20190221",-0.262107008787709,-0.0590566807148985,"Yak"
"885","T1900045528_YK20190222",-0.27108600804252,-0.0531011198529961,"Yak"
"886","T1900045529_YK20190223",-0.378219736273679,-0.083309762467043,"Yak"
"887","T1900045530_YK20190224",-0.327941100552491,-0.0906570253212196,"Yak"
"888","T1900045531_YK20190225",-0.262315190408138,-0.0599512578521929,"Yak"
"889","T1900045532_YK20190226",-0.296229478758344,-0.0699633478946452,"Yak"
"890","T1900045533_YK20190227",-0.258204333684643,-0.0684659975393402,"Yak"
"891","T1900045534_YK20190228",-0.290025892635834,-0.0787237851370044,"Yak"
"892","T1900045535_YK20190229",-0.222990370732929,-0.0517769141218618,"Yak"
"893","T1900045536_YK20190230",-0.324252466151639,-0.0776579767152428,"Yak"
"894","T1900045537_YK20190231",-0.338731795567565,-0.0887308689972883,"Yak"
"895","T1900045538_YK20190232",-0.340131816357725,-0.084478073872441,"Yak"
"896","T1900045539_YK20190233",-0.234227666975992,-0.0396629436667601,"Yak"
"897","T1900045540_YK20190234",-0.349750456820559,-0.105686977298456,"Yak"
"898","T1900045541_YK20190235",-0.213934372244058,-0.0894545011094506,"Yak"
"899","T1900045542_YK20190236",-0.348204031996992,-0.0511425528182823,"Yak"
"900","T1900045543_YK20190237",-0.27907320950371,-0.0859882174909693,"Yak"
"901","T1900045544_YK20190238",-0.289161501268049,-0.125591784793732,"Yak"
"902","T1900045545_YK20190239",-0.388515687847639,-0.10323544012052,"Yak"
"903","T1900045546_YK20190240",-0.353200210511872,-0.0919262924143394,"Yak"
"904","T1900045547_YK20190241",-0.37199656535992,-0.0799954081223208,"Yak"
"905","T1900045548_YK20190242",-0.340125218321595,-0.0927915444158522,"Yak"
"906","T1900045549_YK20190243",-0.350401353698547,-0.100376008434291,"Yak"
"907","T1900045550_YK20190244",-0.19972892453511,-0.0381173572906446,"Yak"
"908","T1900045551_YK20190245",-0.298866649659628,-0.113626757705057,"Yak"
"909","T1900045552_YK20190246",-0.346379752538195,-0.100343563442293,"Yak"
"910","T1900045553_YK20190247",-0.266082731930548,-0.0923948082583871,"Yak"
"911","T1900045554_YK20190248",-0.38107117945265,-0.107477588134772,"Yak"
"912","T1900045555_YK20190249",-0.390503926667628,-0.108484806220585,"Yak"
"913","T1900045556_YK20190250",-0.275939844811586,-0.0705509286000508,"Yak"
"914","T1900045557_YK20190251",-0.287956731960672,-0.0748908239743701,"Yak"
"915","T1900045559_YK20190253",-0.370401497409989,-0.100939512340776,"Yak"
"916","T1900045560_YK20190254",-0.358738241704197,-0.0910254986723554,"Yak"
"917","T1900045561_YK20190255",-0.341803284746857,-0.0828795983818011,"Yak"
"918","T1900045562_YK20190256",-0.320684570441636,-0.102825858534075,"Yak"
"919","T1900045563_YK20190257",-0.281820441536529,-0.0981884124997418,"Yak"
"920","T1900045564_YK20190258",-0.288667136335875,-0.0710959027518355,"Yak"
"921","T1900045565_YK20190259",-0.34812936408791,-0.0874418462033227,"Yak"
"922","T1900045566_YK20190260",-0.286060801148799,-0.111108921058982,"Yak"
"923","T1900045567_YK20190261",-0.286916557817282,-0.0802125057152804,"Yak"
"924","T1900045568_YK20190262",-0.341375868004746,-0.0739232680525759,"Yak"
"925","T1900045569_YK20190263",-0.326059828698421,-0.0648507212296819,"Yak"
"926","T1900045570_YK20190264",-0.281139400457916,-0.104979563045439,"Yak"
"927","T1900045571_YK20190265",-0.336906551835812,-0.0705411231873509,"Yak"
"928","T1900045572_YK20190266",-0.36101440789431,-0.0933512708311177,"Yak"
"929","T1900045573_YK20190267",-0.332229359550544,-0.0685242063981761,"Yak"
"930","T1900045574_YK20190268",0.0204271310360084,0.144502657346854,"Yak"
"931","T1900045575_YK20190269",-0.327313233599488,-0.108415343156068,"Yak"
"932","T1900045589_YK20190283",-0.298007289849391,-0.0543396667458884,"Yak"
"933","T1900045626_YK20190320",-0.299871896478137,-0.0532822532458617,"Yak"
"934","T1900045627_YK20190321",-0.252594070507415,-0.0351242671708122,"Yak"
"935","T1900045628_YK20190322",-0.317330224506858,-0.0564342113118032,"Yak"
"936","T1900045629_YK20190323",-0.285162663998996,-0.0183757266957795,"Yak"
"937","T1900045630_YK20190324",-0.261568813590412,-0.0387960564169241,"Yak"
"938","T1900045631_YK20190325",-0.316131021511172,-0.0548658071190427,"Yak"
"939","T1900045632_YK20190326",-0.153212815761685,-0.0487438001222861,"Yak"
"940","T1900045633_YK20190327",-0.262348227783419,-0.0380280639257036,"Yak"
"941","T1900045634_YK20190328",-0.344688903402855,-0.0553065594726677,"Yak"
"942","T1900045635_YK20190329",-0.299411828873196,-0.0511066331190187,"Yak"
"943","T1900045636_YK20190330",-0.287438440692594,-0.0453339833081828,"Yak"
"944","T1900045637_YK20190331",-0.312198140912526,-0.0512028263072287,"Yak"
"945","T1900045638_YK20190332",-0.288395488123983,-0.0670699170992683,"Yak"
"946","T1900045639_YK20190333",-0.154675691682341,-0.0501721788443896,"Yak"
"947","T1900045640_YK20190334",-0.284142578448031,-0.0385663420260713,"Yak"
"948","T1900045641_YK20190335",-0.310978667672394,-0.0532420357127609,"Yak"
"949","T1900045642_YK20190336",-0.306715938509779,-0.0333429413281313,"Yak"
"950","T1900045643_YK20190337",-0.307835049057816,-0.0434440594329231,"Yak"
"951","T1900045644_YK20190338",-0.259420946835575,-0.0384371460126383,"Yak"
"952","T1900045645_YK20190339",-0.295634710209428,-0.040839165671516,"Yak"
"953","T1900045646_YK20190340",-0.282390871653082,-0.0376576171557714,"Yak"
"954","T1900045647_YK20190341",-0.283824040543522,-0.0369349223046826,"Yak"
"955","T1900045648_YK20190342",-0.303642587713972,-0.0530802600195751,"Yak"
"956","T1900045649_YK20190343",-0.281685442079846,-0.0363818003312391,"Yak"
"957","T1900045650_YK20190344",-0.247079710869591,-0.0323375336900781,"Yak"
"958","T1900045651_YK20190345",-0.306336758410183,-0.0325087804632823,"Yak"
"959","T1900045652_YK20190346",-0.295535687510573,-0.0389266283313532,"Yak"
"960","T1900045653_YK20190347",-0.305487414308498,-0.0479876897902714,"Yak"
"961","T1900045654_YK20190348",-0.285295581794676,-0.0400035837515076,"Yak"
"962","T1900045655_YK20190349",-0.301337132332445,-0.0288791115791206,"Yak"
"963","T1900045656_YK20190350",-0.29853770215439,-0.0484305696221808,"Yak"
"964","T1900045657_YK20190351",-0.303287971566361,-0.0380728604568133,"Yak"
"965","T1900045658_YK20190352",-0.245398787954708,-0.0278490756378041,"Yak"
"966","T1900045659_YK20190353",-0.290691624001856,-0.036285413597797,"Yak"
"967","T1900045660_YK20190354",-0.308101263103294,-0.0518782621646942,"Yak"
"968","T1900045661_YK20190355",-0.308488034406773,-0.0424221384181509,"Yak"
"969","T1900045662_YK20190356",-0.258360125650466,-0.0366200509712539,"Yak"
"970","T1900045663_YK20190357",-0.307162473890758,-0.0425581713511064,"Yak"
"971","T1900045664_YK20190358",-0.288325389907246,-0.020003721613756,"Yak"
"972","T1900045665_YK20190359",-0.284100489147779,-0.0421044856819824,"Yak"
"973","T1900045666_YK20190360",-0.284864682855339,-0.0175047239645251,"Yak"
"974","T1900045667_YK20190361",-0.153616413561001,-0.0502460384981806,"Yak"
"975","T1900045668_YK20190362",-0.30575835159354,-0.0701795335205187,"Yak"
"976","T1900045669_YK20190363",-0.278121626717603,-0.0735816943726294,"Yak"
"977","T1900045670_YK20190364",-0.304989801885348,-0.0686347633172284,"Yak"
"978","T1900045671_YK20190365",-0.299921304646986,-0.0446592864895993,"Yak"
"979","T1900045672_YK20190366",-0.313307644379836,-0.0489439637656671,"Yak"
"980","T1900045673_YK20190367",-0.324324161273394,-0.0855819534528369,"Yak"
"981","T1900045674_YK20190368",-0.313408219155173,-0.0651034338560723,"Yak"
"982","T1900045675_YK20190369",-0.287695135398309,-0.0902142888953603,"Yak"
"983","T1900045676_YK20190370",-0.228936315461493,-0.0423800807005329,"Yak"
"984","T1900045677_YK20190371",-0.329110994863154,-0.0657627428700544,"Yak"
"985","T1900045678_YK20190372",-0.311954470654807,-0.0531237943322625,"Yak"
"986","T1900045679_YK20190373",-0.304046358490359,-0.0680477548714099,"Yak"
"987","T1900045680_YK20190374",-0.296398543512245,-0.0651461363968669,"Yak"
"988","T1900045681_YK20190375",-0.279144001119809,-0.052159157366792,"Yak"
"989","T1900045682_YK20190376",-0.303277467587264,-0.0646191722439887,"Yak"
"990","T1900045683_YK20190377",-0.243367623437011,-0.0480866114572399,"Yak"
"991","T1900045684_YK20190378",-0.357993417489151,-0.0793005283055351,"Yak"
"992","T1900045685_YK20190379",-0.274322615416211,-0.0528740835129776,"Yak"
"993","T1900045686_YK20190380",-0.281599368679329,-0.0599909684526765,"Yak"
"994","T1900045687_YK20190381",-0.300261677048943,-0.0447824639792834,"Yak"
"995","T1900045688_YK20190382",-0.261670519268652,-0.0643464025296755,"Yak"
"996","T1900045689_YK20190383",-0.296158362305679,-0.0749472199490774,"Yak"
"997","T1900045690_YK20190384",-0.311222577336461,-0.0435648827526408,"Yak"
"998","T1900045691_YK20190385",-0.359799493758207,-0.081587639301907,"Yak"
"999","T1900045692_YK20190386",-0.296031654631039,-0.0789183198677196,"Yak"
"1000","T1900045693_YK20190387",-0.272824984069373,-0.0533610502219371,"Yak"
"1001","T1900045694_YK20190388",-0.357176372703478,-0.0799987468432028,"Yak"
"1002","T1900045695_YK20190389",-0.297969502180651,-0.0665259361917256,"Yak"
"1003","T1900045696_YK20190390",-0.295669121699447,-0.0510558143481059,"Yak"
"1004","T1900045697_YK20190391",-0.362513858245936,-0.0901908700441889,"Yak"
"1005","T1900045698_YK20190392",-0.299842901002534,-0.0696807300044271,"Yak"
"1006","T1900045699_YK20190393",-0.322545721203592,-0.0589858515080975,"Yak"
"1007","T1900045700_YK20190394",-0.292225642548441,-0.048057589271014,"Yak"
"1008","T1900045701_YK20190395",-0.322142396027329,-0.0597867465752217,"Yak"
"1009","T1900045702_YK20190396",-0.312730942440942,-0.0628380583488279,"Yak"
"1010","T1900045703_YK20190397",-0.26348368386079,-0.0650673269577879,"Yak"
"1011","T1900045704_YK20190398",-0.291965642241662,-0.0351673806645803,"Yak"
"1012","T1900045705_YK20190399",-0.305263910448358,-0.0632586246101118,"Yak"
"1013","T1900045706_YK20190400",-0.298600972820779,-0.0646220696547163,"Yak"
"1014","T1900045707_YK20190401",-0.326871499625971,-0.08659634101128,"Yak"
"1015","T1900045708_YK20190402",-0.301975301771944,-0.063672951782419,"Yak"
"1016","T1900045709_YK20190403",-0.304295162829096,-0.0487084983126696,"Yak"
"1017","T1900045710_YK20190404",-0.245533507102208,-0.0343451603945375,"Yak"
"1018","T1900045711_YK20190405",-0.236516400012927,-0.0559207857128049,"Yak"
"1019","T1900045712_YK20190406",-0.288129001908241,-0.0779839487393426,"Yak"
"1020","T1900045713_YK20190407",-0.249764802161396,-0.0354292345766241,"Yak"
"1021","T1900045714_YK20190408",-0.249393199208869,-0.0417763366471468,"Yak"
"1022","T1900045715_YK20190409",-0.336143406855647,-0.0718130976441029,"Yak"
"1023","T1900045716_YK20190410",-0.234556240292651,-0.0433894993827282,"Yak"
"1024","T1900045717_YK20190411",-0.360448882239173,-0.0824762648335055,"Yak"
"1025","T1900045718_YK20190412",-0.310319919818468,-0.036763564236978,"Yak"
"1026","T1900045719_YK20190413",-0.233261856875457,0.00740203554094182,"Yak"
"1027","T1900045720_YK20190414",-0.274754525452023,-0.01532130823884,"Yak"
"1028","T1900045721_YK20190415",-0.24961133441971,-0.00176530530748253,"Yak"
"1029","T1900045722_YK20190416",-0.225179081237657,0.0110941199492401,"Yak"
"1030","T1900045723_YK20190417",-0.279354401327501,-0.0136915534991142,"Yak"
"1031","T1900045725_YK20190419",-0.138047756088303,0.0483597465131568,"Yak"
"1032","T1900045726_YK20190420",-0.206234129905337,0.0278124396601656,"Yak"
"1033","T1900045728_YK20190422",-0.25696077721306,-0.00865509569958061,"Yak"
"1034","T1900045729_YK20190423",-0.291251295669087,-0.0283518564085097,"Yak"
"1035","T1900045730_YK20190424",-0.194764071009876,0.022687099588558,"Yak"
"1036","T1900045731_YK20190425",-0.205354330606003,0.0180886108013739,"Yak"
"1037","T1900045732_YK20190426",-0.270356817745196,-0.0219054025259637,"Yak"
"1038","T1900045733_YK20190427",-0.191470649882181,0.0236946580075572,"Yak"
"1039","T1900045734_YK20190428",-0.265255174188187,-0.0204608015844834,"Yak"
"1040","T1900045735_YK20190429",-0.210885859431543,0.0124231749250618,"Yak"
"1041","T1900045736_YK20190430",-0.240615166709918,0.00184899465648458,"Yak"
"1042","T1900045737_YK20190431",-0.283839910707222,-0.0255460797173631,"Yak"
"1043","T1900045738_YK20190432",-0.220307773364621,0.0159730836387641,"Yak"
"1044","T1900045739_YK20190433",-0.242076175767635,-0.00902516492281743,"Yak"
"1045","T1900045740_YK20190434",-0.243712319839468,-0.00234595254308773,"Yak"
"1046","T1900045741_YK20190435",-0.189050360566646,0.0354461746687997,"Yak"
"1047","T1900045743_YK20190437",-0.29948363695488,-0.0386181479542215,"Yak"
"1048","T1900045744_YK20190438",-0.26675337693167,-0.0165453672243708,"Yak"
"1049","T1900045746_YK20190440",-0.283941652877727,-0.0280099291167594,"Yak"
"1050","T1900045747_YK20190441",-0.211786620368348,0.0162434539351861,"Yak"
"1051","T1900045748_YK20190442",-0.282473708346985,-0.0262825818458783,"Yak"
"1052","T1900045749_YK20190443",-0.250741622393642,-0.0150346757520719,"Yak"
"1053","T1900045750_YK20190444",-0.221537472056487,0.0164022790169008,"Yak"
"1054","T1900045751_YK20190445",-0.287405736927137,-0.0329588634968614,"Yak"
"1055","T1900045752_YK20190446",-0.194683060679377,0.0246273186565099,"Yak"
"1056","T1900045753_YK20190447",-0.28068743339122,-0.0282267984199407,"Yak"
"1057","T1900045754_YK20190448",-0.220137709810604,0.0144057861868313,"Yak"
"1058","T1900045755_YK20190449",-0.200292918780423,0.0238038381360454,"Yak"
"1059","T1900045756_YK20190450",-0.227458917628569,0.00850484726648759,"Yak"
"1060","T1900045757_YK20190451",-0.265691438390849,-0.0129065679804569,"Yak"
"1061","T1900045758_YK20190452",-0.281588086784499,-0.0150299351269614,"Yak"
"1062","T1900045759_YK20190453",-0.145421357197157,0.0564308244524876,"Yak"
"1063","T1900045760_YK20190454",-0.260663801971714,-0.0110842032985018,"Yak"
"1064","T1900045761_YK20190455",-0.315146754074324,-0.035307729613166,"Yak"
"1065","T1900045762_YK20190456",-0.167009696899778,0.0122206937335348,"Yak"
"1066","T1900045764_YK20190458",-0.287398285813741,-0.0272724141759459,"Yak"
"1067","T1900045765_YK20190459",-0.253026398942201,-0.0259604264735147,"Yak"
"1068","T1900045767_YK20190461",-0.240278193576451,-0.00297212081657784,"Yak"
"1069","T1900045768_YK20190462",-0.302616213592111,-0.100674576357106,"Yak"
"1070","T1900045769_YK20190463",-0.368535682849435,-0.101019716138031,"Yak"
"1071","T1900045770_YK20190464",-0.232529710638782,-0.0363465630832096,"Yak"
"1072","T1900045771_YK20190465",-0.296460577839499,-0.0873881398012434,"Yak"
"1073","T1900045772_YK20190466",-0.284128991379732,-0.121215124234773,"Yak"
"1074","T1900045773_TC20190227",-0.224030448621519,-0.0396165661104752,"TC"
"1075","T1900045774_TC20190228",-0.231083091622235,-0.022653981753338,"TC"
"1076","T1900045775_TC20190229",-0.224224186050619,-0.0403919747029281,"TC"
"1077","T1900045776_TC20190230",-0.224278146007534,-0.038595431778894,"TC"
"1087","T2001009370_Yak-NA",-0.23746831779918,-0.0810897857395174,"Yak"
