SGB,Database,Host,Mapping_rate
T1900045674_YK20190368,All_SGBs,Yak,69.63
T1900045675_YK20190369,All_SGBs,Yak,69.74
T1900045676_YK20190370,All_SGBs,Yak,70.18
T1900045677_YK20190371,All_SGBs,Yak,72
T1900045678_YK20190372,All_SGBs,Yak,72.29
T1900045679_YK20190373,All_SGBs,Yak,70.9
T1900045680_YK20190374,All_SGBs,Yak,70.56
T1900045681_YK20190375,All_SGBs,Yak,69.62
T1900045682_YK20190376,All_SGBs,Yak,69.57
T1900045683_YK20190377,All_SGBs,Yak,72.53
T1900045684_YK20190378,All_SGBs,Yak,69.89
T1900045685_YK20190379,All_SGBs,Yak,71.1
T1900045686_YK20190380,All_SGBs,Yak,71.84
T1900045687_YK20190381,All_SGBs,Yak,71.06
T1900045688_YK20190382,All_SGBs,Yak,72.11
T1900045689_YK20190383,All_SGBs,Yak,71.07
T1900045690_YK20190384,All_SGBs,Yak,71.22
T1900045691_YK20190385,All_SGBs,Yak,70.36
T1900045692_YK20190386,All_SGBs,Yak,72.18
T1900045693_YK20190387,All_SGBs,Yak,71.05
T1900045694_YK20190388,All_SGBs,Yak,70.45
T1900045695_YK20190389,All_SGBs,Yak,70.86
T1900045696_YK20190390,All_SGBs,Yak,70.88
T1900045697_YK20190391,All_SGBs,Yak,70.89
T1900045698_YK20190392,All_SGBs,Yak,70.98
T1900045699_YK20190393,All_SGBs,Yak,71.12
T1900045700_YK20190394,All_SGBs,Yak,71.34
T1900045701_YK20190395,All_SGBs,Yak,71.83
T1900045702_YK20190396,All_SGBs,Yak,70.49
T1900045703_YK20190397,All_SGBs,Yak,71.65
T1900045704_YK20190398,All_SGBs,Yak,71.06
T1900045705_YK20190399,All_SGBs,Yak,72.73
T1900045706_YK20190400,All_SGBs,Yak,72.02
T1900045707_YK20190401,All_SGBs,Yak,69.56
T1900045708_YK20190402,All_SGBs,Yak,69.57
T1900045709_YK20190403,All_SGBs,Yak,73.22
T1900045710_YK20190404,All_SGBs,Yak,74.45
T1900045711_YK20190405,All_SGBs,Yak,74.97
T1900045712_YK20190406,All_SGBs,Yak,72.85
T1900045713_YK20190407,All_SGBs,Yak,74.17
T1900045714_YK20190408,All_SGBs,Yak,73.2
T1900045715_YK20190409,All_SGBs,Yak,72.68
T1900045716_YK20190410,All_SGBs,Yak,73.01
T1900045717_YK20190411,All_SGBs,Yak,70.6
T1900045718_YK20190412,All_SGBs,Yak,63.42
T1900045719_YK20190413,All_SGBs,Yak,60.85
T1900045720_YK20190414,All_SGBs,Yak,64.78
T1900045721_YK20190415,All_SGBs,Yak,58.67
T1900045722_YK20190416,All_SGBs,Yak,65.94
T1900045723_YK20190417,All_SGBs,Yak,63.62
T1900045725_YK20190419,All_SGBs,Yak,63.59
T1900045726_YK20190420,All_SGBs,Yak,64.77
T1900045728_YK20190422,All_SGBs,Yak,63.49
T1900045729_YK20190423,All_SGBs,Yak,67.28
T1900045730_YK20190424,All_SGBs,Yak,61.28
T1900045731_YK20190425,All_SGBs,Yak,61.99
T1900045732_YK20190426,All_SGBs,Yak,68.04
T1900045733_YK20190427,All_SGBs,Yak,62.06
T1900045734_YK20190428,All_SGBs,Yak,69.5
T1900045735_YK20190429,All_SGBs,Yak,63.02
T1900045736_YK20190430,All_SGBs,Yak,65.52
T1900045737_YK20190431,All_SGBs,Yak,67.33
T1900045738_YK20190432,All_SGBs,Yak,67.51
T1900045739_YK20190433,All_SGBs,Yak,65.35
T1900045740_YK20190434,All_SGBs,Yak,64
T1900045741_YK20190435,All_SGBs,Yak,65.67
T1900045743_YK20190437,All_SGBs,Yak,65.19
T1900045744_YK20190438,All_SGBs,Yak,68.28
T1900045746_YK20190440,All_SGBs,Yak,65.4
T1900045747_YK20190441,All_SGBs,Yak,64.09
T1900045748_YK20190442,All_SGBs,Yak,67.6
T1900045749_YK20190443,All_SGBs,Yak,65.34
T1900045750_YK20190444,All_SGBs,Yak,64.27
T1900045751_YK20190445,All_SGBs,Yak,66.23
T1900045752_YK20190446,All_SGBs,Yak,63.13
T1900045753_YK20190447,All_SGBs,Yak,67.48
T1900045754_YK20190448,All_SGBs,Yak,61.43
T1900045755_YK20190449,All_SGBs,Yak,63.99
T1900045756_YK20190450,All_SGBs,Yak,65.31
T1900045757_YK20190451,All_SGBs,Yak,65.41
T1900045758_YK20190452,All_SGBs,Yak,62.86
T1900045759_YK20190453,All_SGBs,Yak,58.13
T1900045760_YK20190454,All_SGBs,Yak,66.12
T1900045761_YK20190455,All_SGBs,Yak,64.77
T1900045762_YK20190456,All_SGBs,Yak,67.97
T1900045764_YK20190458,All_SGBs,Yak,67.16
T1900045765_YK20190459,All_SGBs,Yak,67.48
T1900045767_YK20190461,All_SGBs,Yak,64.82
T1900045768_YK20190462,All_SGBs,Yak,69.58
T1900045769_YK20190463,All_SGBs,Yak,69.02
T1900045770_YK20190464,All_SGBs,Yak,64.95
T1900045771_YK20190465,All_SGBs,Yak,70.8
T1900045772_YK20190466,All_SGBs,Yak,69.94
T1900045773_TC20190227,All_SGBs,TC,68.77
T1900045774_TC20190228,All_SGBs,TC,70.62
T1900045775_TC20190229,All_SGBs,TC,67.76
T1900045776_TC20190230,All_SGBs,TC,68.37
T2001009361_TS20190215,All_SGBs,TS,75.36
T2001009362_TS20190216,All_SGBs,TS,79.63
T2001009363_TS20190217,All_SGBs,TS,77.27
T2001009364_TS20190218,All_SGBs,TS,77.3
T2001009365_TS20190219,All_SGBs,TS,77.84
T2001009366_TS20190220,All_SGBs,TS,79.98
T2001009367_TS20190221,All_SGBs,TS,75.19
T2001009368_TS-100,All_SGBs,TS,75.54
T2001009369_TH82,All_SGBs,TH,54.97
T2001009370_Yak-NA,All_SGBs,Yak,73.78
TP20200812-DBC1_DT2009055224-1,All_SGBs,TAN,79.63
TP20200812-DBC100_DT2009055323-1,All_SGBs,TAN,78.71
TP20200812-DBC101_DT2009055324-1,All_SGBs,TAN,78.9
TP20200812-DBC102_DT2009055325-1,All_SGBs,TAN,78.84
TP20200812-DBC103_DT2009055326-1,All_SGBs,TAN,80.06
TP20200812-DBC105_DT2009055328-1,All_SGBs,TAN,78.32
TP20200812-DBC17_DT2009055240-1,All_SGBs,TAN,80.05
TP20200812-DBC18_DT2009055241-1,All_SGBs,TAN,79.68
TP20200812-DBC19_DT2009055242-1,All_SGBs,TAN,78.05
TP20200812-DBC2_DT2009055225-1,All_SGBs,TAN,80.25
TP20200812-DBC20_DT2009055243-1,All_SGBs,TAN,79.21
TP20200812-DBC21_DT2009055244-1,All_SGBs,TAN,79.65
TP20200812-DBC22_DT2009055245-1,All_SGBs,TAN,76.19
TP20200812-DBC23_DT2009055246-1,All_SGBs,TAN,77.8
TP20200812-DBC24_DT2009055247-1,All_SGBs,TAN,79.42
TP20200812-DBC25_DT2009055248-1,All_SGBs,TAN,80.37
TP20200812-DBC26_DT2009055249-1,All_SGBs,TAN,80.38
TP20200812-DBC27_DT2009055250-1,All_SGBs,TAN,79.87
TP20200812-DBC28_DT2009055251-1,All_SGBs,TAN,78.81
TP20200812-DBC29_DT2009055252-1,All_SGBs,TAN,78.68
TP20200812-DBC3_DT2009055226-1,All_SGBs,TAN,78.36
TP20200812-DBC30_DT2009055253-1,All_SGBs,TAN,80.44
TP20200812-DBC31_DT2009055254-1,All_SGBs,TAN,79.4
TP20200812-DBC32_DT2009055255-1,All_SGBs,TAN,80.78
TP20200812-DBC33_DT2009055256-1,All_SGBs,TAN,79.34
TP20200812-DBC34_DT2009055257-1,All_SGBs,TAN,81.22
TP20200812-DBC35_DT2009055258-1,All_SGBs,TAN,81.6
TP20200812-DBC36_DT2009055259-1,All_SGBs,TAN,79.51
TP20200812-DBC37_DT2009055260-1,All_SGBs,TAN,79.37
TP20200812-DBC38_DT2009055261-1,All_SGBs,TAN,77.87
TP20200812-DBC39_DT2009055262-1,All_SGBs,TAN,79.28
TP20200812-DBC4_DT2009055227-1,All_SGBs,TAN,80.57
TP20200812-DBC40_DT2009055263-1,All_SGBs,TAN,76.38
TP20200812-DBC41_DT2009055264-1,All_SGBs,TAN,80.72
TP20200812-DBC42_DT2009055265-1,All_SGBs,TAN,80.48
TP20200812-DBC43_DT2009055266-1,All_SGBs,TAN,77.03
TP20200812-DBC44_DT2009055267-1,All_SGBs,TAN,81.27
TP20200812-DBC45_DT2009055268-1,All_SGBs,TAN,78.91
TP20200812-DBC46_DT2009055269-1,All_SGBs,TAN,78.94
TP20200812-DBC47_DT2009055270-1,All_SGBs,TAN,80.86
TP20200812-DBC48_DT2009055271-1,All_SGBs,TAN,81.61
TP20200812-DBC49_DT2009055272-1,All_SGBs,TAN,80.85
TP20200812-DBC5_DT2009055228-1,All_SGBs,TAN,80.31
TP20200812-DBC50_DT2009055273-1,All_SGBs,TAN,80.11
TP20200812-DBC51_DT2009055274-1,All_SGBs,TAN,76.65
TP20200812-DBC52_DT2009055275-1,All_SGBs,TAN,78.51
TP20200812-DBC53_DT2009055276-1,All_SGBs,TAN,79.72
TP20200812-DBC55_DT2009055278-1,All_SGBs,TAN,81.61
TP20200812-DBC57_DT2009055280-1,All_SGBs,TAN,78.28
TP20200812-DBC58_DT2009055281-1,All_SGBs,TAN,79.03
TP20200812-DBC59_DT2009055282-1,All_SGBs,TAN,80.13
TP20200812-DBC6_DT2009055229-1,All_SGBs,TAN,76.54
TP20200812-DBC60_DT2009055283-1,All_SGBs,TAN,78.71
TP20200812-DBC62_DT2009055285-1,All_SGBs,TAN,80.31
TP20200812-DBC63_DT2009055286-1,All_SGBs,TAN,79.01
TP20200812-DBC64_DT2009055287-1,All_SGBs,TAN,77.74
TP20200812-DBC65_DT2009055288-1,All_SGBs,TAN,81.28
TP20200812-DBC66_DT2009055289-1,All_SGBs,TAN,80.93
TP20200812-DBC68_DT2009055291-1,All_SGBs,TAN,80.1
TP20200812-DBC7_DT2009055230-1,All_SGBs,TAN,80.31
TP20200812-DBC70_DT2009055293-1,All_SGBs,TAN,80.03
TP20200812-DBC71_DT2009055294-1,All_SGBs,TAN,79.05
TP20200812-DBC72_DT2009055295-1,All_SGBs,TAN,79.01
TP20200812-DBC73_DT2009055296-1,All_SGBs,TAN,80.91
TP20200812-DBC74_DT2009055297-1,All_SGBs,TAN,78.86
TP20200812-DBC75_DT2009055298-1,All_SGBs,TAN,80.1
TP20200812-DBC77_DT2009055300-1,All_SGBs,TAN,79.61
TP20200812-DBC8_DT2009055231-1,All_SGBs,TAN,79.49
TP20200812-DBC85_DT2009055308-1,All_SGBs,TAN,79.41
TP20200812-DBC88_DT2009055311-1,All_SGBs,TAN,79.1
TP20200812-DBC92_DT2009055315-1,All_SGBs,TAN,80.14
TP20200812-DBC93_DT2009055316-1,All_SGBs,TAN,78.97
TP20200812-DBC95_DT2009055318-1,All_SGBs,TAN,77.6
TP20200814-DZC1_DT2009055329-1,All_SGBs,TS,76.53
TP20200814-DZC10_DT2009055435-1,All_SGBs,TAN,80.51
TP20200814-DZC100_DT2009055428-1,All_SGBs,TAN,80.19
TP20200814-DZC101_DT2009055429-1,All_SGBs,TS,76.79
TP20200814-DZC103_DT2009055431-1,All_SGBs,TAN,80.21
TP20200814-DZC104_DT2009055432-1,All_SGBs,TS,79.37
TP20200814-DZC105_DT2009055433-1,All_SGBs,TAN,78.12
TP20200814-DZC106_DT2009055434-1,All_SGBs,TAN,82.04
TP20200814-DZC108_DT2009055436-1,All_SGBs,TS,76.53
TP20200814-DZC109_DT2009055437-1,All_SGBs,TAN,82.1
TP20200814-DZC11_DT2009055339-1,All_SGBs,TS,75.41
TP20200814-DZC110_DT2009055438-1,All_SGBs,TAN,81.61
TP20200814-DZC111_DT2009055439-1,All_SGBs,TS,74.56
TP20200814-DZC112_DT2009055440-1,All_SGBs,TS,75.49
TP20200814-DZC113_DT2009055441-1,All_SGBs,TS,75.61
TP20200814-DZC114_DT2009055442-1,All_SGBs,TAN,43.99
TP20200814-DZC115_DT2009055443-1,All_SGBs,TAN,81.93
TP20200814-DZC116_DT2009055444-1,All_SGBs,TS,74.34
TP20200814-DZC117_DT2009055445-1,All_SGBs,TAN,81.75
TP20200814-DZC119_DT2009055447-1,All_SGBs,TS,74.94
TP20200814-DZC12_DT2009055340-1,All_SGBs,TS,77.85
TP20200814-DZC121_DT2009055449-1,All_SGBs,TAN,81.18
TP20200814-DZC122_DT2009055450-1,All_SGBs,TS,78.85
TP20200814-DZC123_DT2009055451-1,All_SGBs,TS,77.15
TP20200814-DZC125_DT2009055453-1,All_SGBs,TS,75.93
TP20200814-DZC126_DT2009055454-1,All_SGBs,TS,78.21
TP20200814-DZC127_DT2009055455-1,All_SGBs,TAN,79.66
TP20200814-DZC129_DT2009055457-1,All_SGBs,TS,73.51
TP20200814-DZC13_DT2009055341-1,All_SGBs,TS,76.69
TP20200814-DZC131_DT2009055459-1,All_SGBs,TS,76.25
TP20200814-DZC132_DT2009055460-1,All_SGBs,TAN,80.95
TP20200814-DZC133_DT2009055461-1,All_SGBs,TS,78.21
TP20200814-DZC134_DT2009055462-1,All_SGBs,TAN,81.36
TP20200814-DZC135_DT2009055463-1,All_SGBs,TS,77.26
TP20200814-DZC136_DT2009055464-1,All_SGBs,TS,77.38
TP20200814-DZC138_DT2009055466-1,All_SGBs,TS,74.31
TP20200814-DZC140_DT2009055468-1,All_SGBs,TS,77.04
TP20200814-DZC141_DT2009055469-1,All_SGBs,TS,74.98
TP20200814-DZC142_DT2009055470-1,All_SGBs,TAN,80.14
TP20200814-DZC15_DT2009055343-1,All_SGBs,TS,75.04
TP20200814-DZC16_DT2009055344-1,All_SGBs,TS,81.19
TP20200814-DZC17_DT2009055345-1,All_SGBs,TAN,80.52
TP20200814-DZC18_DT2009055346-1,All_SGBs,TS,74.29
TP20200814-DZC19_DT2009055347-1,All_SGBs,TS,76.01
TP20200814-DZC2_DT2009055330-1,All_SGBs,TS,76.97
TP20200814-DZC20_DT2009055348-1,All_SGBs,TAN,81.87
TP20200814-DZC21_DT2009055349-1,All_SGBs,TS,71.93
TP20200814-DZC22_DT2009055350-1,All_SGBs,TS,77.1
TP20200814-DZC23_DT2009055351-1,All_SGBs,TS,77.28
TP20200814-DZC24_DT2009055352-1,All_SGBs,TAN,78.21
TP20200814-DZC25_DT2009055353-1,All_SGBs,TS,74.38
TP20200814-DZC26_DT2009055354-1,All_SGBs,TS,75.54
TP20200814-DZC27_DT2009055355-1,All_SGBs,TAN,82.14
TP20200814-DZC28_DT2009055356-1,All_SGBs,TAN,80.39
TP20200814-DZC29_DT2009055357-1,All_SGBs,TS,76.39
TP20200814-DZC3_DT2009055331-1,All_SGBs,TAN,80.43
TP20200814-DZC30_DT2009055358-1,All_SGBs,TS,73.93
TP20200814-DZC31_DT2009055359-1,All_SGBs,TAN,79.67
TP20200814-DZC32_DT2009055360-1,All_SGBs,TS,74.21
TP20200814-DZC33_DT2009055361-1,All_SGBs,TS,78.94
TP20200814-DZC34_DT2009055362-1,All_SGBs,TAN,79.97
TP20200814-DZC35_DT2009055363-1,All_SGBs,TS,77.89
TP20200814-DZC36_DT2009055364-1,All_SGBs,TS,77.07
TP20200814-DZC37_DT2009055365-1,All_SGBs,TAN,78.69
TP20200814-DZC38_DT2009055366-1,All_SGBs,TAN,79.37
TP20200814-DZC39_DT2009055367-1,All_SGBs,TAN,75.85
TP20200814-DZC4_DT2009055332-1,All_SGBs,TS,77.95
TP20200814-DZC40_DT2009055368-1,All_SGBs,TAN,80.02
TP20200814-DZC41_DT2009055369-1,All_SGBs,TAN,79.91
TP20200814-DZC42_DT2009055370-1,All_SGBs,TAN,79.96
TP20200814-DZC43_DT2009055371-1,All_SGBs,TAN,81.01
TP20200814-DZC44_DT2009055372-1,All_SGBs,TAN,80.57
TP20200814-DZC45_DT2009055373-1,All_SGBs,TS,75.92
TP20200814-DZC46_DT2009055374-1,All_SGBs,TAN,78.02
TP20200814-DZC47_DT2009055375-1,All_SGBs,TS,78.39
TP20200814-DZC48_DT2009055376-1,All_SGBs,TS,75.03
TP20200814-DZC49_DT2009055377-1,All_SGBs,TAN,72.41
TP20200814-DZC5_DT2009055333-1,All_SGBs,TAN,77.8
TP20200814-DZC50_DT2009055378-1,All_SGBs,TAN,80.42
TP20200814-DZC51_DT2009055379-1,All_SGBs,TAN,79.34
TP20200814-DZC52_DT2009055380-1,All_SGBs,TS,77.65
TP20200814-DZC53_DT2009055381-1,All_SGBs,TAN,79.18
TP20200814-DZC54_DT2009055382-1,All_SGBs,TAN,80.93
TP20200814-DZC55_DT2009055383-1,All_SGBs,TS,76.68
TP20200814-DZC56_DT2009055384-1,All_SGBs,TAN,81.89
TP20200814-DZC57_DT2009055385-1,All_SGBs,TS,76.3
TP20200814-DZC58_DT2009055386-1,All_SGBs,TAN,80.62
TP20200814-DZC59_DT2009055387-1,All_SGBs,TAN,78.97
TP20200814-DZC60_DT2009055388-1,All_SGBs,TAN,80.59
TP20200814-DZC61_DT2009055389-1,All_SGBs,TS,78.17
TP20200814-DZC62_DT2009055390-1,All_SGBs,TAN,78.4
TP20200814-DZC63_DT2009055391-1,All_SGBs,TAN,77.85
TP20200814-DZC64_DT2009055392-1,All_SGBs,TAN,80.19
TP20200814-DZC65_DT2009055393-1,All_SGBs,TAN,85.07
TP20200814-DZC66_DT2009055394-1,All_SGBs,TAN,79.46
TP20200814-DZC67_DT2009055395-1,All_SGBs,TS,76.27
TP20200814-DZC68_DT2009055396-1,All_SGBs,TAN,75.76
TP20200814-DZC7_DT2009055335-1,All_SGBs,TS,74.27
TP20200814-DZC70_DT2009055398-1,All_SGBs,TAN,74.53
TP20200814-DZC72_DT2009055400-1,All_SGBs,TAN,76.04
TP20200814-DZC73_DT2009055401-1,All_SGBs,TAN,80.01
TP20200814-DZC74_DT2009055402-1,All_SGBs,TAN,76.56
TP20200814-DZC75_DT2009055403-1,All_SGBs,TAN,80.9
TP20200814-DZC76_DT2009055404-1,All_SGBs,TAN,80.11
TP20200814-DZC77_DT2009055405-1,All_SGBs,TS,75.23
TP20200814-DZC78_DT2009055406-1,All_SGBs,TS,77.58
TP20200814-DZC79_DT2009055407-1,All_SGBs,TAN,76.84
TP20200814-DZC8_DT2009055336-1,All_SGBs,TS,77.38
TP20200814-DZC80_DT2009055408-1,All_SGBs,TAN,82.89
TP20200814-DZC81_DT2009055409-1,All_SGBs,TS,78.01
TP20200814-DZC83_DT2009055411-1,All_SGBs,TS,78.06
TP20200814-DZC84_DT2009055412-1,All_SGBs,TAN,79.1
TP20200814-DZC85_DT2009055413-1,All_SGBs,TAN,79.84
TP20200814-DZC86_DT2009055414-1,All_SGBs,TS,78.53
TP20200814-DZC87_DT2009055415-1,All_SGBs,TS,76.7
TP20200814-DZC88_DT2009055416-1,All_SGBs,TAN,80.38
TP20200814-DZC89_DT2009055417-1,All_SGBs,TS,76.93
TP20200814-DZC9_DT2009055337-1,All_SGBs,TS,77.43
TP20200814-DZC90_DT2009055418-1,All_SGBs,TS,76.11
TP20200814-DZC92_DT2009055420-1,All_SGBs,TAN,81.56
TP20200814-DZC93_DT2009055421-1,All_SGBs,TAN,78.12
TP20200814-DZC94_DT2009055422-1,All_SGBs,TAN,82.57
TP20200814-DZC95_DT2009055423-1,All_SGBs,TAN,77.9
TP20200814-DZC96_DT2009055424-1,All_SGBs,TAN,78.14
TP20200814-DZC97_DT2009055425-1,All_SGBs,TAN,81.34
TP20200814-DZC98_DT2009055426-1,All_SGBs,TS,76.25
TP20200814-DZC99_DT2009055427-1,All_SGBs,TS,77.65
TP20200815-DZC10_DT2009055480-1,All_SGBs,TS,75.91
TP20200815-DZC11_DT2009055481-1,All_SGBs,TAN,81.56
TP20200815-DZC12_DT2009055482-1,All_SGBs,TAN,78.25
TP20200815-DZC13_DT2009055483-1,All_SGBs,TAN,81.89
TP20200815-DZC14_DT2009055484-1,All_SGBs,TS,77.43
TP20200815-DZC15_DT2009055485-1,All_SGBs,TAN,81.87
TP20200815-DZC16_DT2009055486-1,All_SGBs,TS,72.39
TP20200815-DZC17_DT2009055487-1,All_SGBs,TAN,80.39
TP20200815-DZC19_DT2009055489-1,All_SGBs,TAN,77.42
TP20200815-DZC20_DT2009055490-1,All_SGBs,TAN,82.36
TP20200815-DZC22_DT2009055492-1,All_SGBs,TAN,82.2
TP20200815-DZC23_DT2009055493-1,All_SGBs,TAN,80.1
TP20200815-DZC24_DT2009055494-1,All_SGBs,TAN,82.81
TP20200815-DZC26_DT2009055496-1,All_SGBs,TAN,78.7
TP20200815-DZC27_DT2009055497-1,All_SGBs,TS,76.99
TP20200815-DZC28_DT2009055498-1,All_SGBs,TAN,78.89
TP20200815-DZC3_DT2009055473-1,All_SGBs,TAN,81.37
TP20200815-DZC30_DT2009055500-1,All_SGBs,TAN,81.82
TP20200815-DZC31_DT2009055501-1,All_SGBs,TAN,81.97
TP20200815-DZC32_DT2009055502-1,All_SGBs,TS,77.35
TP20200815-DZC33_DT2009055503-1,All_SGBs,TAN,79.11
TP20200815-DZC35_DT2009055505-1,All_SGBs,TAN,77.29
TP20200815-DZC36_DT2009055506-1,All_SGBs,TAN,81.35
TP20200815-DZC37_DT2009055507-1,All_SGBs,TS,76.36
TP20200815-DZC38_DT2009055508-1,All_SGBs,TAN,78.56
TP20200815-DZC39_DT2009055509-1,All_SGBs,TS,75.48
TP20200815-DZC40_DT2009055510-1,All_SGBs,TS,76.47
TP20200815-DZC41_DT2009055511-1,All_SGBs,TAN,79.64
TP20200815-DZC42_DT2009055512-1,All_SGBs,TAN,82.75
TP20200815-DZC43_DT2009055513-1,All_SGBs,TAN,81.1
TP20200815-DZC44_DT2009055514-1,All_SGBs,TAN,82.07
TP20200815-DZC45_DT2009055515-1,All_SGBs,TAN,83.99
TP20200815-DZC46_DT2009055516-1,All_SGBs,TAN,81.55
TP20200815-DZC47_DT2009055517-1,All_SGBs,TAN,83.38
TP20200815-DZC48_DT2009055518-1,All_SGBs,TAN,81.78
TP20200815-DZC49_DT2009055519-1,All_SGBs,TAN,81.88
TP20200815-DZC5_DT2009055475-1,All_SGBs,TAN,78.76
TP20200815-DZC50_DT2009055520-1,All_SGBs,TAN,84.08
TP20200815-DZC51_DT2009055521-1,All_SGBs,TAN,81.08
TP20200815-DZC53_DT2009055523-1,All_SGBs,TAN,78.82
TP20200815-DZC57_DT2009055527-1,All_SGBs,TAN,79.48
TP20200815-DZC58_DT2009055528-1,All_SGBs,TAN,81.06
TP20200815-DZC59_DT2009055529-1,All_SGBs,TAN,82.2
TP20200815-DZC60_DT2009055530-1,All_SGBs,TAN,85.23
TP20200815-DZC61_DT2009055531-1,All_SGBs,TAN,81.11
TP20200815-DZC62_DT2009055532-1,All_SGBs,TAN,81.46
TP20200815-DZC66_DT2009055536-1,All_SGBs,TAN,80.93
TP20200815-DZC67_DT2009055537-1,All_SGBs,TAN,82.35
TP20200815-DZC68_DT2009055538-1,All_SGBs,TAN,83.15
TP20200815-DZC69_DT2009055539-1,All_SGBs,TAN,77.38
TP20200815-DZC70_DT2009055540-1,All_SGBs,TAN,80.9
TP20200815-DZC71_DT2009055541-1,All_SGBs,TAN,81.32
TP20200815-DZC73_DT2009055543-1,All_SGBs,TAN,78.61
TP20200815-DZC74_DT2009055544-1,All_SGBs,TAN,81.81
TP20200815-DZC75_DT2009055545-1,All_SGBs,TAN,81.04
TP20200815-DZC76_DT2009055546-1,All_SGBs,TAN,81.36
TP20200815-DZC77_DT2009055547-1,All_SGBs,TAN,82.31
TP20200815-DZC78_DT2009055548-1,All_SGBs,TAN,82.09
TP20200815-DZC8_DT2009055478-1,All_SGBs,TAN,84.06
TP20200815-DZC9_DT2009055479-1,All_SGBs,TAN,77.79
TP20200823-QMN1_DT2009055550-1,All_SGBs,TAN,76.15
TP20200823-QMN23_DT2009055554-1,All_SGBs,TAN,72.94
TP20200823-QMN30_DT2009055555-1,All_SGBs,TAN,72.63
TP20200823-QMN4_DT2009055551-1,All_SGBs,TAN,37.76
TP20200823-QMN43_DT2009055556-1,All_SGBs,TAN,78.25
TP20200823-QMN50_DT2009055557-1,All_SGBs,TAN,78.45
TP20200823-QMN58_DT2009055558-1,All_SGBs,TAN,80.37
TP20200823-QMN67_DT2009055559-1,All_SGBs,TAN,73.39
TP20200823-QMN73_DT2009055560-1,All_SGBs,TAN,72.62
TP20200824-WDL1_DT2009055561-1,All_SGBs,TAN,77.98
TP20200824-WDL12_DT2009055564-1,All_SGBs,TAN,70.85
TP20200824-WDL18_DT2009055565-1,All_SGBs,TAN,78.56
TP20200824-WDL28_DT2009055566-1,All_SGBs,TAN,78.32
TP20200824-WDL34_DT2009055567-1,All_SGBs,TAN,68.19
TP20200824-WDL39_DT2009055568-1,All_SGBs,TAN,76.94
TP20200824-WDL41_DT2009055569-1,All_SGBs,TAN,77.01
TP20200824-WDL49_DT2009055571-1,All_SGBs,TAN,78.81
TP20200824-WDL5_DT2009055562-1,All_SGBs,TAN,78.03
TP20200824-WDL54_DT2009055572-1,All_SGBs,TAN,76.43
TP20200824-WDL63_DT2009055575-1,All_SGBs,TAN,72.8
TP20200824-WDL65_DT2009055576-1,All_SGBs,TAN,72.72
TP20200824-WDL67_DT2009055577-1,All_SGBs,TAN,78.09
TP20200824-WDL69_DT2009055578-1,All_SGBs,TAN,76.75
TP20200824-WDL70_DT2009055579-1,All_SGBs,TAN,76.67
TP20200824-WDL71_DT2009055580-1,All_SGBs,TAN,78.19
TP20200824-WDL72_DT2009055581-1,All_SGBs,TAN,76.13
TP20200824-WDL73_DT2009055582-1,All_SGBs,TAN,77.72
TP20200824-WDL74_DT2009055583-1,All_SGBs,TAN,78.83
TP20200824-WDL75_DT2009055584-1,All_SGBs,TAN,77.53
TP20200824-WDL76_DT2009055585-1,All_SGBs,TAN,78.74
TP20200824-WDL77_DT2009055586-1,All_SGBs,TAN,78.47
TP20200824-WDL78_DT2009055587-1,All_SGBs,TAN,80.05
TP20200824-WDL79_DT2009055588-1,All_SGBs,TAN,78.5
TP20200824-WDL80_DT2009055589-1,All_SGBs,TAN,78.12
TP20200824-WDL81_DT2009055590-1,All_SGBs,TAN,76.2
TP20200824-WDL82_DT2009055591-1,All_SGBs,TAN,78.45
TP20200824-WDL9_DT2009055563-1,All_SGBs,TAN,77.13
TP20200825-WDL1_DT2009055592-1,All_SGBs,TAN,76.22
TP20200825-WDL101_DT2009055615-1,All_SGBs,TAN,76.48
TP20200825-WDL105_DT2009055616-1,All_SGBs,TAN,76.55
TP20200825-WDL108_DT2009055617-1,All_SGBs,TAN,79.55
TP20200825-WDL112_DT2009055618-1,All_SGBs,TAN,79.76
TP20200825-WDL119_DT2009055619-1,All_SGBs,TAN,77.44
TP20200825-WDL13_DT2009055594-1,All_SGBs,TAN,77.86
TP20200825-WDL19_DT2009055595-1,All_SGBs,TAN,75.18
TP20200825-WDL25_DT2009055596-1,All_SGBs,TAN,77.37
TP20200825-WDL31_DT2009055597-1,All_SGBs,TAN,77.26
TP20200825-WDL35_DT2009055598-1,All_SGBs,TAN,78.27
TP20200825-WDL41_DT2009055599-1,All_SGBs,TAN,77.26
TP20200825-WDL45_DT2009055600-1,All_SGBs,TAN,79.27
TP20200825-WDL48_DT2009055601-1,All_SGBs,TAN,80.51
TP20200825-WDL49_DT2009055602-1,All_SGBs,TAN,79.14
TP20200825-WDL50_DT2009055603-1,All_SGBs,TAN,74.31
TP20200825-WDL51_DT2009055604-1,All_SGBs,TAN,77.59
TP20200825-WDL57_DT2009055605-1,All_SGBs,TAN,78.61
TP20200825-WDL64_DT2009055606-1,All_SGBs,TAN,78.33
TP20200825-WDL68_DT2009055607-1,All_SGBs,TAN,79.13
TP20200825-WDL7_DT2009055593-1,All_SGBs,TAN,81.12
TP20200825-WDL73_DT2009055608-1,All_SGBs,TAN,79.21
