Sample_ID,PCoA1,PCoA2,Host
T1900045465_YK20190156,0.07661445796714635,0.07430423215569232,Tibetan_Yak
T1900045466_YK20190157,0.09275968984088964,0.0754143620354385,Tibetan_Yak
T1900045467_YK20190158,0.11118533434807742,0.09058371119756754,Tibetan_Yak
T1900045468_YK20190159,0.017462542029671655,0.11206357082653189,Tibetan_Yak
T1900045469_YK20190160,0.06026158886239032,0.10988865470366857,Tibetan_Yak
T1900045470_YK20190161,0.053942817520830286,0.10429916772724729,Tibetan_Yak
T1900045471_YK20190162,0.052472659348093066,0.10706485289939054,Tibetan_Yak
T1900045473_YK20190165,-0.15361864597230418,-0.08635379839643635,Tibetan_Yak
T1900045474_YK20190167,0.07087666890057687,0.12855741285361877,Tibetan_Yak
T1900045475_YK20190169,0.05323622021897944,0.10753065114831574,Tibetan_Yak
T1900045476_YK20190170,0.07439945220266984,0.12904305313635214,Tibetan_Yak
T1900045477_YK20190171,0.06346216581172828,0.1118198367365458,Tibetan_Yak
T1900045478_YK20190172,0.07885759163140274,0.05643629823553563,Tibetan_Yak
T1900045479_YK20190173,0.04443508878590179,0.09744654376137031,Tibetan_Yak
T1900045480_YK20190174,0.07856771568838267,0.055134043156758114,Tibetan_Yak
T1900045481_YK20190175,0.08490633325291684,0.06895442279734937,Tibetan_Yak
T1900045482_YK20190176,0.11211129793417211,0.0875610242352998,Tibetan_Yak
T1900045483_YK20190177,0.1109742185216456,0.09319446680524035,Tibetan_Yak
T1900045484_YK20190178,-0.1144805291223148,0.08725056437138681,Tibetan_Yak
T1900045485_YK20190179,0.0025262648361766148,0.1777540224745403,Tibetan_Yak
T1900045486_YK20190180,0.023184496121441325,0.18443795648681988,Tibetan_Yak
T1900045487_YK20190181,-0.018055641043384186,0.18246183598072846,Tibetan_Yak
T1900045488_YK20190182,-0.22706027689513236,0.06620286501800311,Tibetan_Yak
T1900045489_YK20190183,0.013971997734769757,0.15844730850175204,Tibetan_Yak
T1900045490_YK20190184,-0.018426552039595655,0.17522921062542296,Tibetan_Yak
T1900045491_YK20190185,0.031150269539209532,0.15090282857607937,Tibetan_Yak
T1900045492_YK20190186,-0.012930148296820782,0.17787528064054536,Tibetan_Yak
T1900045493_YK20190187,-0.031731145321757456,0.17486446015858442,Tibetan_Yak
T1900045494_YK20190188,-0.04782674872179644,0.12650160230061566,Tibetan_Yak
T1900045495_YK20190189,-0.03462145632560548,0.14856577634975596,Tibetan_Yak
T1900045496_YK20190190,-0.12093451521070514,0.07341276386548712,Tibetan_Yak
T1900045497_YK20190191,-0.17611087582192647,0.10689182712147025,Tibetan_Yak
T1900045498_YK20190192,-0.18822724724642584,0.05339042638856887,Tibetan_Yak
T1900045499_YK20190193,-0.15988662903068887,0.09468869747328705,Tibetan_Yak
T1900045500_YK20190194,-0.015734079753604382,0.15759761433881223,Tibetan_Yak
T1900045501_YK20190195,0.026224026384180955,0.1501000016037297,Tibetan_Yak
T1900045502_YK20190196,-0.16416825151073067,0.0914216392202185,Tibetan_Yak
T1900045503_YK20190197,-0.02049872892444002,0.1726929148711723,Tibetan_Yak
T1900045504_YK20190198,-0.03232257833377717,0.16844025875022883,Tibetan_Yak
T1900045505_YK20190199,-0.08077782384090139,0.15637043393494485,Tibetan_Yak
T1900045506_YK20190200,-0.01269638231046912,0.15716460839248972,Tibetan_Yak
T1900045507_YK20190201,-0.11594019147749057,0.08408755525721591,Tibetan_Yak
T1900045508_YK20190202,-0.005162819315508014,0.17599048981538057,Tibetan_Yak
T1900045509_YK20190203,-0.20590890870947312,0.057336491356476955,Tibetan_Yak
T1900045510_YK20190204,-0.18315597468271883,0.08809352516028031,Tibetan_Yak
T1900045511_YK20190205,-0.013220349825723855,0.1740873213397404,Tibetan_Yak
T1900045512_YK20190206,-0.028170066074104327,0.16606568322176954,Tibetan_Yak
T1900045513_YK20190207,-0.069010763740598155,0.16057909463778142,Tibetan_Yak
T1900045514_YK20190208,-0.015233257493775739,0.15616892192603457,Tibetan_Yak
T1900045515_YK20190209,-0.114837337672648,0.15965725689580396,Tibetan_Yak
T1900045516_YK20190210,-0.14578254451651448,0.1099827484937289,Tibetan_Yak
T1900045517_YK20190211,-0.03498252017163566,0.19895869083643233,Tibetan_Yak
T1900045518_YK20190212,0.027449654277544214,0.15717920312243694,Tibetan_Yak
T1900045519_YK20190213,-0.12556970457956268,0.12566311471908617,Tibetan_Yak
T1900045520_YK20190214,-0.022536156268928065,0.17015996872656433,Tibetan_Yak
T1900045521_YK20190215,0.024664010847260828,0.170857006722503,Tibetan_Yak
T1900045522_YK20190216,0.015180740706133266,0.14671845088431468,Tibetan_Yak
T1900045523_YK20190217,-0.09784237747101747,0.1273670536950158,Tibetan_Yak
T1900045524_YK20190218,-0.09639358666477753,0.10811984569643576,Tibetan_Yak
T1900045525_YK20190219,-0.05381732341612838,0.12055459669921655,Tibetan_Yak
T1900045526_YK20190220,0.03463878682659665,0.1491108673919128,Tibetan_Yak
T1900045527_YK20190221,-0.07673588364649514,0.18198737754290809,Tibetan_Yak
T1900045528_YK20190222,-0.022300663075008345,0.15800940192639742,Tibetan_Yak
T1900045529_YK20190223,0.019275516927082934,0.15636280896873792,Tibetan_Yak
T1900045530_YK20190224,-0.10850305110074869,0.10797824737213177,Tibetan_Yak
T1900045531_YK20190225,-0.07652494274422525,0.18061253843065014,Tibetan_Yak
T1900045532_YK20190226,0.018829271561453528,0.1743055307277994,Tibetan_Yak
T1900045533_YK20190227,-0.013841507233339463,0.17720913897334464,Tibetan_Yak
T1900045534_YK20190228,0.017849741853566792,-0.05585379952124209,Tibetan_Yak
T1900045535_YK20190229,0.036239197124277825,-0.09478271275634996,Tibetan_Yak
T1900045536_YK20190230,0.040534633631752,-0.09789948229042514,Tibetan_Yak
T1900045537_YK20190231,0.03783102237938872,0.014240684170452487,Tibetan_Yak
T1900045538_YK20190232,0.021909292144354248,-0.028657221177680468,Tibetan_Yak
T1900045539_YK20190233,-0.10319261026328094,-0.1520407408798239,Tibetan_Yak
T1900045540_YK20190234,0.09440046941867326,0.046385581277038485,Tibetan_Yak
T1900045541_YK20190235,0.042920630812758605,0.07660957523652727,Tibetan_Yak
T1900045542_YK20190236,0.0995684196287084,0.058694434070417,Tibetan_Yak
T1900045543_YK20190237,0.07294926631153026,0.038574430949038715,Tibetan_Yak
T1900045544_YK20190238,0.01276804260319721,-0.04901950926752414,Tibetan_Yak
T1900045545_YK20190239,0.05354139957595181,0.07889476654813794,Tibetan_Yak
T1900045546_YK20190240,0.1331536426821563,0.02183369391373919,Tibetan_Yak
T1900045547_YK20190241,0.10489565032062088,0.03566572473354841,Tibetan_Yak
T1900045548_YK20190242,0.12121828212885977,0.04746287900701178,Tibetan_Yak
T1900045549_YK20190243,0.12373019252100943,0.034445266705635795,Tibetan_Yak
T1900045550_YK20190244,0.02932237710900162,0.11079464442458269,Tibetan_Yak
T1900045551_YK20190245,0.13169435730878098,0.05328690120086203,Tibetan_Yak
T1900045552_YK20190246,0.10621420692823874,0.03762985738527244,Tibetan_Yak
T1900045553_YK20190247,0.021344390754592407,-0.0324203170714056,Tibetan_Yak
T1900045554_YK20190248,0.13849036652225502,0.02378864067182055,Tibetan_Yak
T1900045555_YK20190249,0.14743017798221927,0.014566185651158536,Tibetan_Yak
T1900045556_YK20190250,0.029424050172859942,0.04023110117612742,Tibetan_Yak
T1900045557_YK20190251,0.02898488339887711,0.02349412865165757,Tibetan_Yak
T1900045559_YK20190253,0.11651311984334982,0.04676656058611332,Tibetan_Yak
T1900045560_YK20190254,0.18064323558290094,-0.030250951762836396,Tibetan_Yak
T1900045561_YK20190255,0.10436855022927315,0.046784658622018874,Tibetan_Yak
T1900045562_YK20190256,0.007275302570921892,0.039558764038199294,Tibetan_Yak
T1900045563_YK20190257,0.07231578793112625,0.10226135691401939,Tibetan_Yak
T1900045564_YK20190258,0.07526738683465355,0.09572901990043566,Tibetan_Yak
T1900045565_YK20190259,0.020153023160159104,0.04834787905577412,Tibetan_Yak
T1900045566_YK20190260,0.016549555332186407,0.022197220022529874,Tibetan_Yak
T1900045567_YK20190261,-0.0642424108729388,-0.01923034196511787,Tibetan_Yak
T1900045568_YK20190262,-0.015000669765288605,-0.02834919491663704,Tibetan_Yak
T1900045569_YK20190263,0.09417734546445601,9.997309772653798e-4,Tibetan_Yak
T1900045570_YK20190264,0.09430102418465058,0.073784532616381,Tibetan_Yak
T1900045571_YK20190265,0.11565504953880713,0.06033152400666598,Tibetan_Yak
T1900045572_YK20190266,0.1787895200470127,-0.027299102805689236,Tibetan_Yak
T1900045573_YK20190267,0.11824779320977882,0.002062395053261007,Tibetan_Yak
T1900045574_YK20190268,-0.09126700701133185,-0.07466762690395035,Tibetan_Yak
T1900045575_YK20190269,-0.08347904277500451,-0.044308092560531157,Tibetan_Yak
T1900045589_YK20190283,-0.18395369720263793,0.03842941943455116,Tibetan_Yak
T1900045626_YK20190320,0.013530996529950805,0.18108106085357503,Tibetan_Yak
T1900045627_YK20190321,-0.04693041486260422,0.17451952421525896,Tibetan_Yak
T1900045628_YK20190322,-0.01010731214261807,0.17078530672369852,Tibetan_Yak
T1900045629_YK20190323,1.682568827821094e-4,0.15383921450685817,Tibetan_Yak
T1900045630_YK20190324,-0.03415479738325577,0.1737441119007867,Tibetan_Yak
T1900045631_YK20190325,-0.005340715910209375,0.16818874972295808,Tibetan_Yak
T1900045632_YK20190326,-0.021607260363860212,0.16816312413609139,Tibetan_Yak
T1900045633_YK20190327,-0.032099901510497644,0.17780825722326518,Tibetan_Yak
T1900045634_YK20190328,0.020210764735550675,0.12302360272867463,Tibetan_Yak
T1900045635_YK20190329,0.013659273035484396,0.17750217071091745,Tibetan_Yak
T1900045636_YK20190330,0.02095475990126074,0.11890897679450908,Tibetan_Yak
T1900045637_YK20190331,-0.003265609833944329,0.1798153911632476,Tibetan_Yak
T1900045638_YK20190332,0.007496030916973641,0.16711279996631467,Tibetan_Yak
T1900045639_YK20190333,-0.023992774261397,0.17213646515999792,Tibetan_Yak
T1900045640_YK20190334,-0.0018690934741980394,0.1827883309011664,Tibetan_Yak
T1900045641_YK20190335,0.018287249268214272,0.14532851874749647,Tibetan_Yak
T1900045642_YK20190336,-0.011353879840313571,0.12309324128190666,Tibetan_Yak
T1900045643_YK20190337,0.03501370288813225,0.14135777262194688,Tibetan_Yak
T1900045644_YK20190338,-0.025085984172315057,0.1778232493048973,Tibetan_Yak
T1900045645_YK20190339,0.009481897345451901,0.15445545766706564,Tibetan_Yak
T1900045646_YK20190340,0.004928826065134167,0.18765563144713712,Tibetan_Yak
T1900045647_YK20190341,0.0019426940251266837,0.18537372906676797,Tibetan_Yak
T1900045648_YK20190342,0.02079386094948937,0.15071968199014885,Tibetan_Yak
T1900045649_YK20190343,0.0052200992013923635,0.18715036111542155,Tibetan_Yak
T1900045650_YK20190344,-0.032852166269694415,0.1826954910507252,Tibetan_Yak
T1900045651_YK20190345,-0.013665292078843509,0.12012166608005051,Tibetan_Yak
T1900045652_YK20190346,-0.0024288566013631295,0.14960581031847453,Tibetan_Yak
T1900045653_YK20190347,0.024870414611116737,0.15123033255921414,Tibetan_Yak
T1900045654_YK20190348,0.014273678246856046,0.11880603065098044,Tibetan_Yak
T1900045655_YK20190349,-0.006843027406491,0.12946927661802485,Tibetan_Yak
T1900045656_YK20190350,0.011171820270508214,0.17573316503792472,Tibetan_Yak
T1900045657_YK20190351,0.03947009476588199,0.1469810934045266,Tibetan_Yak
T1900045658_YK20190352,-0.027779129617880746,0.1807071105196605,Tibetan_Yak
T1900045659_YK20190353,0.012198663457578952,0.1554584704001112,Tibetan_Yak
T1900045660_YK20190354,0.02537118817589147,0.14965700390017805,Tibetan_Yak
T1900045661_YK20190355,0.03173660985940315,0.13988181778826667,Tibetan_Yak
T1900045662_YK20190356,-0.01900662797336005,0.18083559590075032,Tibetan_Yak
T1900045663_YK20190357,0.03547112882354112,0.14202366123353155,Tibetan_Yak
T1900045664_YK20190358,-0.00935728181138465,0.15175785192487792,Tibetan_Yak
T1900045665_YK20190359,0.026074038466388963,0.12350993998445634,Tibetan_Yak
T1900045666_YK20190360,-0.0017847982585312073,0.1557081203288187,Tibetan_Yak
T1900045667_YK20190361,-0.029582206650812116,0.1713851393440685,Tibetan_Yak
T1900045668_YK20190362,0.023376492645686992,0.13236991922050714,Tibetan_Yak
T1900045669_YK20190363,-0.08850912551323074,0.11294286873364552,Tibetan_Yak
T1900045670_YK20190364,0.011457623528168454,0.13347340958892892,Tibetan_Yak
T1900045671_YK20190365,0.02458129111097568,0.12472886324044967,Tibetan_Yak
T1900045672_YK20190366,-0.02652120271660544,0.12597361878691968,Tibetan_Yak
T1900045673_YK20190367,0.033386522975882044,0.15385769482739384,Tibetan_Yak
T1900045674_YK20190368,0.0032484346130747487,0.1338568531275141,Tibetan_Yak
T1900045675_YK20190369,0.025257519268709474,0.11600911042499017,Tibetan_Yak
T1900045676_YK20190370,-0.18868261058739522,0.010825255914863285,Tibetan_Yak
T1900045677_YK20190371,-0.0019709287185359897,0.12933709106984037,Tibetan_Yak
T1900045678_YK20190372,0.031893432356205134,0.14294795436017232,Tibetan_Yak
T1900045679_YK20190373,0.009086811361991364,0.13519832346420532,Tibetan_Yak
T1900045680_YK20190374,0.03635902291592057,0.0877225513008641,Tibetan_Yak
T1900045681_YK20190375,-0.1566081600962543,0.062352159531993856,Tibetan_Yak
T1900045682_YK20190376,0.025616265680847922,0.13932077592033637,Tibetan_Yak
T1900045683_YK20190377,-0.03631866660747238,0.12275956725783924,Tibetan_Yak
T1900045684_YK20190378,0.05327252564144859,0.11795384111506341,Tibetan_Yak
T1900045685_YK20190379,0.044174983389879935,0.11591162851336417,Tibetan_Yak
T1900045686_YK20190380,8.325835080755126e-4,0.15073972440800337,Tibetan_Yak
T1900045687_YK20190381,0.019005158445505096,0.1317383151737624,Tibetan_Yak
T1900045688_YK20190382,-7.269211642281385e-4,0.1653287730987857,Tibetan_Yak
T1900045689_YK20190383,0.05411609805423087,0.12626814255127553,Tibetan_Yak
T1900045690_YK20190384,0.0038584738430887345,0.11769427802497688,Tibetan_Yak
T1900045691_YK20190385,0.059145948706000165,0.11815100281059551,Tibetan_Yak
T1900045692_YK20190386,-0.06146430861939799,0.13444936864234378,Tibetan_Yak
T1900045693_YK20190387,0.041191658588372856,0.12081078251011935,Tibetan_Yak
T1900045694_YK20190388,0.040193545646366804,0.09958509568516125,Tibetan_Yak
T1900045695_YK20190389,0.03172608697594806,0.08797296228270302,Tibetan_Yak
T1900045696_YK20190390,0.0023477437873503145,0.13422713807631842,Tibetan_Yak
T1900045697_YK20190391,-0.05539239714781622,0.08595086395325671,Tibetan_Yak
T1900045698_YK20190392,0.03367646285540941,0.10375207401298119,Tibetan_Yak
T1900045699_YK20190393,0.028544799294462745,0.1354736128467322,Tibetan_Yak
T1900045700_YK20190394,-0.007813944235502189,0.11035682898780051,Tibetan_Yak
T1900045701_YK20190395,0.03174023240048167,0.1424709930481994,Tibetan_Yak
T1900045702_YK20190396,0.01021919942672589,0.1416688219827419,Tibetan_Yak
T1900045703_YK20190397,-0.007943185775220525,0.1600204608622479,Tibetan_Yak
T1900045704_YK20190398,-0.12669516867888203,0.04103490652568933,Tibetan_Yak
T1900045705_YK20190399,0.022285827729720036,0.16178453786287705,Tibetan_Yak
T1900045706_YK20190400,0.033824970288303044,0.12770543933488757,Tibetan_Yak
T1900045707_YK20190401,0.02565504272364743,0.14563820999089055,Tibetan_Yak
T1900045708_YK20190402,0.02508473526772572,0.1388640447773698,Tibetan_Yak
T1900045709_YK20190403,0.01752653927470569,0.12532971914945054,Tibetan_Yak
T1900045710_YK20190404,0.01381620539797997,0.12887885408123634,Tibetan_Yak
T1900045711_YK20190405,-0.010434467431766067,0.11487813638071098,Tibetan_Yak
T1900045712_YK20190406,-0.07067511767940034,0.12511416363031852,Tibetan_Yak
T1900045713_YK20190407,0.01305639036714156,0.11706271274467926,Tibetan_Yak
T1900045714_YK20190408,-0.10620675701517263,0.04735982008523238,Tibetan_Yak
T1900045715_YK20190409,0.02476521063564324,0.1505771299998356,Tibetan_Yak
T1900045716_YK20190410,-0.18080837500232666,0.016427438992900723,Tibetan_Yak
T1900045717_YK20190411,0.04659959431183641,0.11550193174917452,Tibetan_Yak
T1900045718_YK20190412,-0.2898574420289348,-0.14686349783678043,Tibetan_Yak
T1900045719_YK20190413,-0.34981373784176206,-0.23446995165622775,Tibetan_Yak
T1900045720_YK20190414,-0.32124512977781183,-0.19468502079369807,Tibetan_Yak
T1900045721_YK20190415,-0.3036275019075411,-0.1899539806987547,Tibetan_Yak
T1900045722_YK20190416,-0.3378695553643777,-0.1873795022602541,Tibetan_Yak
T1900045723_YK20190417,-0.31029145046445467,-0.18333484359021945,Tibetan_Yak
T1900045725_YK20190419,-0.37416742846008083,-0.23125329881693651,Tibetan_Yak
T1900045726_YK20190420,-0.3216905076397792,-0.1804720936844463,Tibetan_Yak
T1900045728_YK20190422,-0.3292046674692483,-0.2011055448236614,Tibetan_Yak
T1900045729_YK20190423,-0.28131426007733795,-0.10659562735386421,Tibetan_Yak
T1900045730_YK20190424,-0.3918891600514053,-0.2511107768896771,Tibetan_Yak
T1900045731_YK20190425,-0.3260217583703202,-0.17125137942507224,Tibetan_Yak
T1900045732_YK20190426,-0.2950963509517274,-0.12024010342073004,Tibetan_Yak
T1900045733_YK20190427,-0.40267715657777847,-0.262814788423055,Tibetan_Yak
T1900045734_YK20190428,-0.22342706738106163,-0.06320108736063734,Tibetan_Yak
T1900045735_YK20190429,-0.32578442642301736,-0.1747617654253804,Tibetan_Yak
T1900045736_YK20190430,-0.3396447860989126,-0.17304253363789765,Tibetan_Yak
T1900045737_YK20190431,-0.28260308596540396,-0.1030731612620277,Tibetan_Yak
T1900045738_YK20190432,-0.32954977945035285,-0.25178418863935276,Tibetan_Yak
T1900045739_YK20190433,-0.31627085290081836,-0.1279528523405822,Tibetan_Yak
T1900045740_YK20190434,-0.33341241824845896,-0.1809313575871854,Tibetan_Yak
T1900045741_YK20190435,-0.36785826212620637,-0.2903474096775143,Tibetan_Yak
T1900045743_YK20190437,-0.2561855889271878,-0.11649021804157246,Tibetan_Yak
T1900045744_YK20190438,-0.28979173413010173,-0.12614617611264825,Tibetan_Yak
T1900045746_YK20190440,-0.2781759294891629,-0.10693479477335309,Tibetan_Yak
T1900045747_YK20190441,-0.3808794116278982,-0.24110542361392534,Tibetan_Yak
T1900045748_YK20190442,-0.31694249175410144,-0.14912384508363521,Tibetan_Yak
T1900045749_YK20190443,-0.294768714818609,-0.12938039175423294,Tibetan_Yak
T1900045750_YK20190444,-0.318015392767947,-0.19525111821026991,Tibetan_Yak
T1900045751_YK20190445,-0.2989764099282925,-0.11050148410367121,Tibetan_Yak
T1900045752_YK20190446,-0.393075200066866,-0.26225868814121883,Tibetan_Yak
T1900045753_YK20190447,-0.3041575462871317,-0.14289176645375548,Tibetan_Yak
T1900045754_YK20190448,-0.3529772952483664,-0.2696829171104172,Tibetan_Yak
T1900045755_YK20190449,-0.380499682604691,-0.25187249798065897,Tibetan_Yak
T1900045756_YK20190450,-0.34832134322273667,-0.21602872051814168,Tibetan_Yak
T1900045757_YK20190451,-0.3242105758518047,-0.17511268182142115,Tibetan_Yak
T1900045758_YK20190452,-0.27110552283955347,-0.15081166799933143,Tibetan_Yak
T1900045759_YK20190453,-0.4006439300669129,-0.27749199192791074,Tibetan_Yak
T1900045760_YK20190454,-0.3180014923053034,-0.20105853483092517,Tibetan_Yak
T1900045761_YK20190455,-0.2604475451552506,-0.1213157889301745,Tibetan_Yak
T1900045762_YK20190456,-0.2768250947478856,-0.09468984659192255,Tibetan_Yak
T1900045764_YK20190458,-0.2935501321063184,-0.11026264280346594,Tibetan_Yak
T1900045765_YK20190459,-0.2828521245621559,-0.12499485685437199,Tibetan_Yak
T1900045767_YK20190461,-0.34813694947480245,-0.18956658235326063,Tibetan_Yak
T1900045768_YK20190462,0.003938622397562835,-0.03319656880503239,Tibetan_Yak
T1900045769_YK20190463,0.1300086221394424,0.04302450311314379,Tibetan_Yak
T1900045770_YK20190464,-0.12348681482278454,-0.15435530676043865,Tibetan_Yak
T1900045771_YK20190465,0.08252138117522159,0.04801326910676509,Tibetan_Yak
T1900045772_YK20190466,0.07356842439951247,-0.016013803234465582,Tibetan_Yak
T2001009370_Yak-NA,0.020512285465140896,0.12189185115198176,Tibetan_Yak
