SGB_ID,T1900045231_TH20190001,T1900045232_TH20190002,T1900045235_TH20190005,T1900045236_TH20190006,T1900045237_TH20190007,T1900045238_TH20190008,T1900045239_TH20190009,T1900045240_TH20190010,T1900045241_TH20190011,T1900045242_TH20190012,T1900045243_TH20190013,T1900045244_TH20190014,T1900045245_TH20190015,T1900045246_TH20190016,T1900045247_TH20190017,T1900045248_TH20190018,T1900045249_TH20190019,T1900045250_TH20190020,T1900045252_TH20190022,T1900045253_TH20190023,T1900045254_TH20190024,T1900045255_TH20190025,T1900045256_TH20190026,T1900045257_TH20190027,T1900045258_TH20190028,T1900045259_TH20190029,T1900045260_TH20190030,T1900045261_TH20190031,T1900045262_TH20190032,T1900045263_TH20190033,T1900045264_TH20190034,T1900045265_TH20190035,T1900045266_TH20190036,T1900045267_TH20190037,T1900045268_TH20190038,T1900045269_TH20190039,T1900045270_TH20190040,T1900045271_TH20190041,T1900045272_TH20190042,T1900045273_TH20190043,T1900045274_TH20190044,T1900045275_TH20190045,T1900045276_TH20190046,T1900045277_TH20190047,T1900045278_TH20190048,T1900045279_TH20190049,T1900045280_TH20190050,T1900045281_TH20190051,T1900045282_TH20190052,T1900045283_TH20190053,T1900045284_TH20190054,T1900045285_TH20190055,T1900045286_TH20190056,T1900045287_TH20190057,T1900045288_TH20190058,T1900045289_TH20190059,T1900045290_TH20190060,T1900045291_TH20190061,T1900045292_TH20190062,T1900045293_TH20190063,T1900045294_TH20190064,T1900045295_TH20190065,T1900045296_TH20190066,T1900045297_TH20190067,T1900045298_TH20190068,T1900045299_TH20190069,T1900045300_TH20190070,T1900045301_TH20190071,T1900045302_TH20190072,T1900045303_TH20190073,T1900045304_TH20190074,T1900045305_TH20190075,T1900045306_TH20190076,T1900045307_TH20190077,T1900045308_TH20190078,T1900045309_TH20190079,T1900045310_TH20190080,T1900045311_TH20190081,T2001009369_TH82
T1900045243_TH20190013_bin.362,0,0.02369504186721999,0.05616101688430053,0.13199839043636732,0.06811419861679777,0,0.14278672808789794,0.051181170879798316,0.03160568195628989,0.05628062820077752,0.1764622512011391,0,0.029754814605733954,0.039901866528621696,0.05830939983401403,0.06337439446391356,0.025906905586024917,0.040340050919692,0.019634320356005434,0.03628855492326015,0.021253731818846384,0.018246488819817684,0.031239240618488526,0.026637419266354767,0.019991966727348345,0.014094121985352523,0.009288145047237843,0.011514660454617997,0.014058222189152512,0.007970328206064952,0.011694840656939225,0.01897886145265766,0.01883077969910935,0.015239007719030695,0.008835374732822152,0.02415759713721055,0.02241419609038409,0.01815613226552178,0.011485691518906991,0.018900066291277898,0.0118340804092627,0.03132331976251352,0.028339490512061104,0.022290783263446707,0.010212073083291844,0.013760119940802644,0.02333360742176807,0.028399614787421087,0.052485786117504915,0.06413849718365632,0.04462782850950623,0.05144632469455575,0.02939716630629885,0.04596460837458234,0.03843448906216722,0.04575394202859867,0.029867626572747052,0.050856817350871684,0.018437845499281347,0.01583480590818213,0.07686664343705613,0.024236723491483803,0.040056439880380004,0.04057486922827642,0.015582686024618049,0.034558371693302635,0.0439252811211501,0.008964680884490598,0.04128188816824205,0.02420178338307992,0.006613069289402183,0.006833490289322898,0.03359678245026583,0.033441489339868916,0.01735551332418757,0.08063519765766548,0.019143350125917696,0.06694425550034563,0.010607160866645211
T1900045243_TH20190013_bin.370,0,0.012495045151138588,0.01873629998323409,0.19122493308187846,0.04496314047666268,0,0.1626694250090145,0.023142608608572923,0.07579211373807547,0,0.1610412618980612,0,0.04746886796304117,0.1565250650779279,0.03619437676072284,0.08533166902594409,0.03311620838680338,0.013971265461456089,0.021734568069450892,0.017835340641301666,0.02322229369397492,0.026121229875512127,0.009178446193095498,0.0363891205559639,0.014346372243044327,0.024120216841452206,0.012654810296571374,0.028559422472184327,0,0.011683424606385015,0.034852921807473236,0.0062378752486012285,0.01771729484703736,0,0.012416859789568043,0.01740103294856303,0.007619470573601872,0.013663723989021373,0.024863838627728792,0.035070810309629045,0.05807549475554418,0.030597233143113217,0.028300653175041646,0.04245504854311825,0.009291921456024688,0.026438212759060394,0.010513549629965015,0.03009602263897551,0.019261771528294325,0.016452101903521532,0.024769891190133578,0.05364618109159941,0.05798234918760362,0.031312678493835344,0.027840974732194795,0.018071734258500793,0.05014284459961612,0.026953454333094647,0.0551977261078013,0.09147444490957457,0.01543049944426291,0.0455022533366345,0.011774925822308335,0.031121939359991645,0.07484414389118221,0.026842271081290208,0.020854923660315838,0.03253259787812164,0.02458151478173318,0.022914732367143767,0.07570695466160124,0.026455903860961142,0.030583871955475076,0.02543140130532172,0.027517932513294967,0.039198784409814134,0.0188994228312153,0.017764324411062026,0.008174593467847869
T1900045243_TH20190013_bin.403,0,0.0060734487128047375,0.009109523759202173,0.07880698658037485,0.011017560979189834,0,0.138821763887988,0.021268016452890476,0.01354427194936164,0.013830207688462826,0.17979470936994738,0,0,0.012263912858654623,0.007276925149145224,0.006832102925144339,0.014560607378913636,0.025754287234268966,0.04324649394993786,0.05527832302686385,0.05527610328677859,0.03287513385238905,0.05779932688880175,0.1593447724184195,0.04160241392251127,0.027481518009495914,0.020160387766926666,0.01646965346227192,0.01523898484882265,0.0075141263299196405,0.026988692939903445,0.028489171475383424,0.01252339210306873,0.006646330118994036,0.008880505164360208,0.05710467460814237,0.03202592154922656,0.04236139013550717,0.011868344554512456,0.03620842178226322,0.0184129918168768,0.10579393318248731,0.06998951715759213,0.07418017754473102,0.007168417317662905,0.023900763399336188,0.07115418459616854,0.07182401221745613,0.005842012136802322,0.006267901775207223,0.007743017864251215,0.008170933670957978,0.00978170633714501,0.005515292533587183,0.007470207434175838,0.02528432209603178,0.007695802651942674,0.023210853012631424,0.007670167394227665,0.015275153609541191,0.007700953396664837,0.028329878995653306,0.00544307563949346,0.005526263127832572,0.014045516117951984,0.05407010577013897,0.01256555864094685,0.015636136097391,0.015220581955035483,0.02464165244876592,0.02051269143173492,0.016082243496033197,0.007803418411112277,0.01139366931711563,0.02170277849598928,0.011798870401694583,0.005182279195254312,0.0051909336997532285,0.013271285903610177
T1900045243_TH20190013_bin.407,0,0.020291766478443725,0.026163183089982667,0.42493110826645025,0.01735755267840058,0,0.23937819253504666,0.04743170787674171,0.057207288075257566,0.014379007069957686,0.3330599261368723,0,0.009822109723521384,0.03475801209904015,0.0245159331033622,0.0114954360128659,0.016734153605432636,0.011466264334616859,0.04673866375495648,0.043200475559461424,0.05395362036561191,0.0714430785382026,0.022488181835427657,0.022753515450480988,0.03732348531184673,0.03852374797608565,0.027499682955998767,0.03610098989446153,0.0294295432649758,0.02336551215066931,0.03525776382561964,0.030196424278427662,0.025465775103166333,0.02902744992980341,0.02157546362124717,0.054366418618570535,0.0272017889429036,0.030723524907204397,0.020444441231216096,0.06261240191252847,0.03835859364603906,0.048390060647234334,0.046654149738582056,0.055210684902645975,0.021454821097292267,0.06439212216952118,0.019574688288903346,0.06625625286274366,0.02218004547939487,0.019436176150346467,0.024315259695425775,0.035441760661532616,0.032354637347255306,0.04277484655629519,0.02786208174141962,0.014436070175136049,0.026721547289521683,0.02108435052542136,0.0279035963560926,0.08163817754120573,0.04192866966803874,0.011775434120916636,0.040282458231026906,0.043852646361443474,0.08439150668244816,0.010821601186710673,0.05007960629035058,0.048029684959914005,0.04920541291651647,0.0381845006968988,0.03379311416627157,0.04540795456496464,0.025417011004223132,0.040628806407810095,0.03551000341373827,0.02585153643849498,0.0166156844060267,0.03720772939381321,0.021233331303093378
T1900045243_TH20190013_bin.409,0,0.0334231064779078,0.10908452110493161,0.1994551794440963,0.10187629397274195,0,0.10158087829838763,0.03195929912778203,0.13460894938779167,0.06697467003034928,0.2019744038528413,0.018773081105368208,0.023112290226336804,0.06746256626328528,0.3124000813641873,0.05797547966692757,0.06791609616491,0.01428872060782938,0.023706114763404982,0.012618200055584897,0.02168541253718444,0.04123802365065075,0.00594724476264158,0.013322050078093155,0.011610065635104989,0.007308307739773605,0.005456486484643035,0.008489624156646601,0.11661327438736224,0.011231221829102541,0.0073404688599644245,0.01093915869244321,0.014234582650667153,0.11612658880304559,0.01654150658022769,0.0164790811235275,0.01064092994553424,0.008222681242143445,0.01937449796807893,0.03209566409565815,0.009639189850916035,0.010216068995458875,0.01648379861268941,0.026139396557190994,0.011908888613924617,0.039951542294840714,0,0.03738373510886129,0.01654319251828001,0.014735920964757796,0.025121318020730733,0.02091623886625253,0.031616219804339554,0.019970363665041197,0.027645867494295335,0.014109815721477672,0.040047739110022046,0.01587134464348354,0.03937694488943545,0.03988399033675263,0.017429993878613406,0.015226024707838834,0.02202319013741038,0.021547827333145465,0.035094382835459695,0.007411004973885414,0.07967720198386165,0.08461455099619618,0.08633569664212362,0.0543598713260153,0.08866459439350059,0.058083683456649216,0.021722353002596385,0.03227990136034021,0.06291074847814818,0.0239184256959143,0.008050267616656412,0.022898141629890276,0.013122215733385057
T1900045243_TH20190013_bin.41,0,0.159116664632277,0.022718104645728203,0.168084894989669,0.03492830543291668,0,0.2127807856593048,0.020964550880800157,0.042799612568892816,0.06168212351122738,0.12859640747973208,0.017712187283804463,0.09370955814350103,0.022586742816540658,0.03432010440003744,0.010567685847099682,0.03348823516112815,0.014732305369737927,0.01280411240142238,0.013879604177633205,0.011375177720374755,0.010015372476010897,0.014981349289627232,0.012101035057338463,0.013555871712734428,0.019634698295103503,0.0234091801046122,0.020342567451685785,0.020247196500071934,0.01298420555098436,0.019768999053528236,0.01794173013627146,0.014730643509773165,0.025482810772239618,0.015496761725091047,0.013378450125797983,0.01727334216425964,0.016283777826556566,0.015271385543208687,0.010873685180383735,0.018864559114990995,0.01339369345911045,0.011538068454132857,0.01025148534562811,0.012505135223612476,0.011917986991084574,0.017944417773549822,0.00944800864372722,0.02903896933476664,0.026381946645927787,0.02721968397325779,0.026376099975910453,0.013207552086752998,0.040357605791599395,0.020680204912927956,0.04752776752516537,0.015970087340341024,0.0893836686050639,0.015355488104237817,0.028287056268468683,0.034892556659570015,0.041361170348967496,0.040955311831640986,0.037164578998016895,0.029768349760275255,0.03360051910813843,0.012627098225084253,0.02367604924582505,0.011862876718493884,0.012690052905264747,0.026276105779058506,0.028554532085464056,0.020860761116855444,0.047849865991091776,0.0151450863609068,0.021366822424371698,0.02757749730360352,0.021950645752172482,0.01739425088644159
T1900045243_TH20190013_bin.411,0,0.05172339464829288,0.010783990149585589,0.3240204054695068,0.026645189025927114,0,0.4587080260407484,0.03163651755086199,0.03755709141927345,0.031719166332136305,0.2517801007513783,0.00895231440720861,0.059802589428626776,0.02113183730877131,0.020735326919459725,0.01885775747653681,0.033402891943924186,0.018577784951974465,0.06342547905250473,0.0335246108673864,0.057100066184179836,0.05224300081416213,0.035504073116966975,0.021651184548202043,0.036018282654189826,0.03458302306207315,0.03414466746070609,0.0348744611547947,0.009763472341726694,0.016688455467577242,0.03276648412905612,0.04346472013561782,0.06469298972025184,0.010750589322533088,0.02280750279874254,0.03137210732321926,0.044713868564186056,0.03995932690234341,0.03218977208048821,0.059824878565290625,0.034771981499038034,0.031732106682192944,0.054607364658589196,0.05668796020139753,0.018774068464373517,0.059954476203691306,0.040732403507294,0.04841159260167495,0.02922933950188804,0.027112347869975684,0.03141235630014367,0.010591687630852734,0.015734784591682788,0.014340476597555076,0.02091877647070986,0.03381524792930329,0.018425233992048276,0.0280210196832508,0.018191443871719573,0.04122643909480332,0.06670682899111412,0.017904145516494545,0.06195707198881275,0.01138040015317021,0.04267223039451176,0.012386789658474574,0.02297642529505913,0.03352812009086772,0.021241426055006805,0.012328359812952187,0.033629874604931595,0.038895557203985326,0.026128467717035742,0.029184774955720576,0.017495355537435198,0.030561460288960673,0.009143981802084103,0.025212186148811842,0.02945267414968117
T1900045243_TH20190013_bin.473,0,0.00865829690847725,0.018189534043143975,0.6468688127365618,0.031113848032598545,0,0.5282083500503243,0.01520543482525992,0.024488966733691882,0.01104841254716821,0.4123260858906849,0,0,0.03271046928223755,0.02336158278769222,0.010708598430654746,0.02305711811687519,0.0052972039343104505,0.030653161009867293,0.02977462585444016,0.026328309559641137,0.029838795811225196,0.013811160552063145,0.0055609006361277795,0.03121211590353064,0.035700835470013265,0.03210540695276114,0.03205216361071588,0.016238197500250854,0.005794828779955129,0.03103056831023988,0.026611773677586863,0.02858374374208401,0.011386450035651766,0.00860088841463679,0.03695606927747265,0.029390803187244376,0.023245963444630733,0.012388389693527267,0.0348853762431171,0.030502684105528928,0.024441670807994063,0.019899311958063572,0.025277460860061482,0.005661904865601854,0.03236103419127431,0.016972880496359775,0.02952472776790135,0.02216477849797143,0.015494315125428834,0.022667647576614464,0.014987001446175582,0.02772770474324489,0.020187269657977396,0.022848739669404552,0.024329088638042166,0.023611420968575887,0.0451920306884083,0.030162635165627685,0.2525744841428611,0.0668893246375537,0.029729456498624168,0.053469510433112065,0.030653792009936502,0.20362681284117165,0.04105503436010888,0.06646943844387601,0.05429036123918383,0.04895202067793842,0.12974339275339744,0.08941035037954592,0.04510367707790549,0.020414966505604024,0.05364448453861844,0.12426636748530318,0.021288938813285672,0.010859814693358552,0.07636576655610751,0.006603032322667526
T1900045243_TH20190013_bin.500,0,0.009826571709100146,0,0.07945551622355279,0.027056643116653067,0,0.10696900897540526,0,0.013060904385339111,0,0.13503990279612588,0,0.011077100032870603,0.06592123932366588,0.01127599774790338,0.008438690751359435,0,0.016534260184878576,0.022125261886795446,0.017106001403990698,0.023877795748205123,0.01791849501412331,0.01721032983924061,0.035355510534368376,0,0.013943891038785024,0.011818257694664745,0.012240099261614984,0.01452925811400191,0,0.014271793391386229,0.009532664781894672,0.023925875890737133,0.021444118287884534,0,0.012038936380671954,0.012063368995667203,0,0.01709851242970675,0.019753132584326833,0.011868928795855969,0.014641524251042754,0.042332594353666,0.03572581207354408,0,0.01150625308066925,0.008349197278618981,0.07215374961454214,0.019200242436602306,0.02657121234079499,0.014867377127487114,0.06996594582379692,0.026568944392776753,0.07144532610589945,0.0415541628723519,0,0.029331231989731008,0.008427980201942225,0.016625747393064598,0,0.024765408452443263,0,0.020274319650376682,0.052448406073432284,0,0,0.03182570773025148,0.04656716171736921,0.024875422507002632,0,0.007916136578149775,0.014797789191430539,0.033368853120545085,0,0,0.017814359053295193,0.016261762271201092,0.041267363737908395,0.010707720106375308
T1900045243_TH20190013_bin.502,0,0.2619927644019665,0.04380273879441103,0.5805498312524826,0,0.04139441406270292,0.5530314770392031,0,0,0.09651335142295626,0.2414217833542135,0.515942313747311,0.010859141410253932,0,0.30060453564095646,0.0437378775892164,0,0.08427465774236959,0,0.00800942632655002,0,0,0.013981186217381647,0,0.01131793040946462,0,0,0,0,0.06021890232647812,0,0.010203789185678087,0.0072945059051299195,0,0.011917473139975408,0.007306032301667185,0.014686704095035672,0.014223683086591013,0.018248422312188144,0,0,0.014689666483232798,0,0,0.023393702392999576,0,0.022077729227682964,0,0.026660742075035593,0.030277568861255016,0.02221536669193994,0.014305178533253138,0,0.013165570450414528,0,0.11542245189644837,0,0,0,0,0,0,0,0.01068322742682337,0,0,0,0.010744941697766847,0,0,0,0.011928913403063755,0,0,0,0.019545908851765846,0.04039555300715739,0,0.014042322652597791
T1900045243_TH20190013_bin.512,0,0.013897729406698436,0.035764551517607025,0.48577115762757683,0.1626821480387757,0,0.3712013886239221,0.0340850540425962,0.08608286942320709,0.018363661503134874,0.2577754475788133,0,0.042547856654269245,0.12209602024935227,0.022824069680674568,0.022442539611381065,0.021916689928063584,0.07240073096481645,0,0.013946379386176738,0,0,0.015219271243293041,0,0.014373377389886205,0,0,0,0.021039910497813823,0,0,0.011216650572594489,0,0.02990366820466598,0,0.013103329831306828,0.0127414633484518,0.0144852155892191,0,0,0,0.012955384665434755,0,0,0,0,0.011453920036018833,0,0.011405627099264105,0.00861755342633248,0.010678503998671592,0.013259657897200832,0.011098263798002553,0.017631581820452543,0.011632873420537348,0.02015675717844016,0.012008291373752913,0,0.01199903796839237,0,0.005890833064823149,0.008218322365037712,0,0.015685223011836,0,0.007502430883802927,0.008296835200951567,0,0.007951526172434328,0.022254083946534817,0,0.00752059586056554,0.012300617399633708,0.010958793937621347,0.019880558590684938,0.010418928885063834,0.007535850855361177,0.006471635755758786,0
T1900045243_TH20190013_bin.514,0,0.006396461724507173,0.3512691821653505,0.9148860570935502,0.006440939096285036,0,1.0081695696802633,0.007562246460748969,0.21585488493189509,0.3112391356256998,0.5355197512005286,0,0.014208321310196394,0,0.11132583539656139,0.009426058549575076,0.010557373043699234,0.25223974453423653,0.0060048700931133354,0,0,0.006033878660332712,0,0,0.00616094064231944,0,0,0,0,0,0,0,0,0,0,0,0.007038558565033337,0.007206370422462774,0,0.006187035929828953,0,0,0,0,0,0,0.005892937719323434,0.005948412354825657,1.022356336779718,0.7917869757126358,0.7147429329157686,0.13647948354924522,0.006436581256524032,0.13982350424904083,0.006261310776771106,0.050772013399529664,0.0067356714421464015,0,0.006687167086461121,0,0,0.01959357767104615,0,0.1390759943213829,0,0.015099406827630881,0.011201807256442157,0,0.00972303803235701,0.9058183467910156,0.008289300847880857,0,0.0071837289607729815,0,0.7729960333179086,0.6576491533828077,0.12178424940424552,0,0
T1900045243_TH20190013_bin.544,0,0.009096768627414617,0.013123188151975017,0.27220752286055844,0.006581225590913437,0,0.18444812826837081,0.007521658492588635,0.008706778401873908,0,0.2688647120814154,0,0.0075295629721855335,0.005885718826559443,0.14932003684644599,0,0.00927581014253272,0,0.008674284001517181,0.006649722040966855,0.007377038329903922,0.010658652852700174,0,0,0.0062189164358884596,0.004977242940906835,0,0,0.0049952123806397825,0,0.005497694624656702,0.00639574975045692,0.0076711469680482555,0.007533209417792616,0,0.0056772080211330254,0,0.0052030621223220835,0.005098623597333293,0.01133398544448774,0.005248902141867629,0,0.007243372361038079,0.01048883721521023,0,0.011757984988958753,0,0.00994108881487891,0.0059018288630408805,0.005748563598512741,0.006133393617651353,0,0.008738936422099039,0.00551035879008098,0.00850442857908953,0.008144664668288665,0.00812902351041282,0.009000628572606046,0.010347529021965783,0.013189364836772646,0.00954322616428908,0.006771800667567567,0.009384631688672387,0.007916036651775184,0.012764089760835515,0.005684328252880524,0.011981958512510028,0.01333904328498136,0.009160231675791757,0.005868894321353193,0.012739221823881788,0.011021179850551649,0.006530166179588624,0.008690325538087932,0.010274257122279393,0.00636506946303155,0,0.00618907852301503,0
T1900045243_TH20190013_bin.557,0,0.03240106906706771,0.14809504533813178,0.20841468792937842,0.054600875476973974,0,0.12138594851693232,0.14098519339886226,0.09322828748772652,0.20134670748354952,0.17391367481692743,0,0.00939965552748838,0.05379445465097438,0.10650864446595078,0.04932352091148443,0.08506684721580364,0.05647163213842888,0.13326612838281254,0.009141503108223807,0.1347124241389659,0.15296605644936087,0.007843516579353164,0.03344392737984916,0.010283216644396683,0.04062623544418279,0.02975584377241572,0.03184679842572406,0.04164982999307133,0,0.026007683816133047,0.010602554691424574,0.033536800379823546,0.018423447693620212,0.012844856015621929,0.008938857890592343,0.007777051764128904,0.007633754516146209,0.019971002647269403,0.13264659166470474,0.029737015137854362,0.008144002738068923,0.13804958397747805,0.11143027857623211,0.009288880983936711,0.14186659758777626,0.007979449922397661,0.14098875576078704,0,0,0,0.0390937056307996,0.042476882668126915,0.04673182043115133,0.0468390389464595,0.03292642191044983,0.043026812739403245,0.00841204210132259,0.03958883034573128,0.03556475335261838,0.06928925807251567,0,0.06898248713219474,0.03356532801337322,0.04505120413450674,0,0.08676157096307421,0.02490883455778646,0.08302923561817607,0.06344439407842765,0.013853984799213633,0.04545001497726451,0.04387922500594554,0.06543871729514304,0.05287405576969156,0,0.01412832671176969,0.06736845300926153,0.017573761515678247
T1900045243_TH20190013_bin.569,0,0.015539554640026985,0.07431205193315607,0.20963645865412034,0.04352498547244855,0,0.09746216502016045,0,0.061264388759826024,0,0.23250263597197457,0,0,0.02834366714856159,0.15506148699566247,0.06813769204251661,0.020971855986603616,0.010220136949542854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006610119152746731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900045243_TH20190013_bin.587,0,0.1232880328839663,0.04222125178121628,0.44586875468444526,0.11685986612095577,0,0.3551855319000445,0.06541512084528427,0.5004692814204426,0.12185919996854043,0.19842800893998983,0,0.17460839787713575,0.08195925964770055,0.1695173714762884,0.02599534152298589,0.09363363733460095,0.05092153203965528,0.18519678116823715,0,0.15616035737834671,0.17969322766176268,0,0.05643867400321801,0,0.20874804636761066,0.11751962422773524,0.17562920718893865,0.01761168351698168,0,0.15196305283720152,0,0.05614551542354651,0.009709400540989633,0,0,0,0,0.027928265831451044,0.2111734435672643,0.1564424027537757,0,0.12380733528868729,0.17639895530243854,0.01014107250997815,0.28410255268368123,0,0.21296964688286643,0.036586728696141164,0.04101530652335966,0.05088028133813316,0.03326618218423666,0.09581816428039008,0.0646818258922581,0.10487966047032854,0.9773046165623708,0.06817973893056967,0.0381764841237626,0.12757722228851542,0.17449501675440737,0.13154811005236522,0.21853691073359535,0.029803772239884355,0.05674098964379938,0.23454475584982404,0.05629802721965108,0.035448705850824595,0.04464764273913359,0.04185075468475809,0.14363132817679217,0.07244778517012909,0.19882920487178493,0.09861399460221114,0.29810993017492565,0.21929333803541606,0.10255067662046137,0.021082461622448933,0.019533844503051182,0.024299138954864477
T1900045243_TH20190013_bin.61,0,0.08004687912499824,0,0.07323881334411805,0,0,0.18053450570860993,0,0,0,0.1731346546057089,0,0.14910938973551763,0.03845514598028551,0,0,0,0.013542596746921548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015187446444226258,0,0,0,0,0.013810572780623798,0.012509530409005135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900045243_TH20190013_bin.83,0,0.0445152518111799,0.0631993666961562,0.4491080569424737,0.006818235922504555,0,0.3533027690014562,0.042517224245353924,0.06577290863697745,0.056929478837163754,0.4168336332767612,0.08646179434944778,0.00999303996286768,0.00943022873996115,0.20879108940063074,0.03534501538711361,0.039751692725402465,0.012302386297725652,0.007227027325650402,0.018014015992257708,0,0.00879967123808868,0.013986557871002083,0,0.01772776844937635,0.0159953047972415,0.015269404151939517,0.01804872192180375,0.1204269771358402,0,0.019570250874487542,0.018374397179808686,0.006673318165342805,0.1132154234107474,0,0.020019720593744694,0.012829155147771514,0.010821212108935328,0,0.007888059694408972,0.020382123610488023,0.016669821574911405,0,0.006906118901344743,0,0.007846948161480245,0.008412895993351908,0.0068745513815433625,0.06918319479261935,0.05122329857200315,0.07882756987880414,0.0485624069616394,0.018179648697244963,0.05484254375239867,0.017877588006504998,0.03218636006215211,0.01966044797912533,0.09490101565429047,0.024956589716799368,0.12159520667499239,0.13762875504799804,0.06622002200093846,0.12701727581234065,0.06560631669697949,0.09666011152779888,0.06595972514661108,0.10789777632408655,0.16445276111145424,0.09485667806029172,0.14306197013387062,0.20637852245156438,0.11990608187169485,0.013297372720932746,0.09450996242125353,0.18839009088066738,0.0619034073658776,0.017952549913978447,0.16161972088432294,0
T1900045243_TH20190013_bin.96,0,0.015536120743799765,0.013791232604618718,0.08368926589804704,0.03809334800656902,0,0.24119511472645247,0.05145523154608636,0.021552395999046348,0.008632709400450432,0.2610237031152108,0.008539699168503724,0.025867342229044882,0.14028174130795157,0.020249633064540362,0.0195507979529567,0.018399188792141134,0.10208383078587858,0.05267048033411156,0.07248365269292481,0.061433188432289135,0.0377987656682778,0.07196567533770466,0.052258720186487445,0.04805294309086682,0.008464854723087379,0.008752491546357547,0.009800338588102022,0.01849444448776664,0.08296579339106387,0.00913860178574035,0.03233075880599566,0.034522804048403424,0.01508947278687259,0.052487714233822834,0.07539827348114071,0.03007751050414588,0.052440518988563674,0.03221717081647936,0.04137421442633135,0.010274320548058827,0.07727013381379831,0.05179250161820065,0.05559218022158569,0.051950040055508434,0.04650528324729273,0.040927186936508014,0.05946331928297555,0.010884903668520934,0.013425571128199398,0.013475479220873554,0.016761569127590456,0.017802930306881386,0.009481784329235651,0.01261413879285197,0.009386581074804636,0.014180406973702615,0.006122989308590845,0.014763768158503554,0.015683968844636114,0.01472200727489599,0.0067144162180728635,0.014331245487512887,0.010488534654713423,0.011194887629933585,0.009102231656952477,0.01758752685446825,0.010711822171303315,0.019048760725873262,0.08889592243569633,0.016867734860938812,0.008948675931438539,0.016950326081250723,0.0072736235282701185,0.07031680844255811,0.012186023033787952,0.017284967978564398,0.024930487641425254,0.04706800482943682
T1900045244_TH20190014_bin.132,0,0.04128996366560212,0,0,0,0,0,0,0,0.10589857323622885,0,0.2431479137842073,0,0.03575592341622424,0,0,0.01462656225715948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900045245_TH20190015_bin.227,0,1.0931827475517437,0.08638945165483435,0,0.01794864186316752,0,0,0,0.02530816459558141,0,0,0,0.25067849674944004,0.01606615361862976,0,0,0,0.012434462882076211,0,0.018225129538495113,0,0,0.026093517194393755,0,0.02334900253636718,0,0,0,0,0,0,0.02261814020045034,0,0,0,0.020104196717750236,0.025951000628612518,0.0234558913782162,0,0,0,0.017019761061636038,0,0,0,0,0.024515034061883524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900045245_TH20190015_bin.30,0,0.15166929434111923,0.06344252013861089,0,0.03254642806998858,0,0,0.22063176540318263,0.31138669364124805,0.0416628338607037,0,0.23702406650972135,0.6354317921123859,0.04305999635932062,0.08115068192820873,0.031235120711244967,0.04602065061015681,0.0798691810109433,0.4834262679348856,0.11309322153613294,0.41549815712558097,0.36980807753462624,0.09770317554262571,0.33269216727377254,0.12754119106162123,0.7913851120350703,0.8374467788219686,0.8123509536402509,0.5392613586598745,0.09846137660431109,0.7158930672563255,0.1462470350068271,0.5026097597267469,0.4622042065976871,0.21543761972040706,0.11719862837841916,0.1307941049882198,0.12302362079477853,0.4373743276639834,0.37613045524270683,0.688605255441476,0.08882495582693388,0.3709250463171671,0.38408404731862866,0.17005544849415638,0.3613858077135664,0.1013665950264526,0.320982073244465,0.04522870153970933,0.04634544405500571,0.04862187036877724,0.058679396381816185,0.03190312284702593,0.07179372169080156,0.03794663991294083,0.08974484937618049,0.032034297404709866,0.029356187862114677,0.03245980860637908,0.19825249354882996,0.1760710699847449,0.08082691468004548,0.1686302365708939,0.050303635028034865,0.2133477356511012,0.03156021130235482,0.04977161730741642,0.383887264745303,0.05328993838281885,0.09784481276457939,0.25039724659880064,0.5732158531362043,0.043459583075400564,0.07482575600305365,0.09084320656565992,0.04447749393258955,0.05142612054173514,0.21052539945234278,0.2776756282249092
T1900045245_TH20190015_bin.58,0,0.010751356521480288,0.006996785418158262,0.05786313068745994,0.2501674995994981,0,0.04325470200067277,0.04905785070224737,0.15064583484972913,0.010178467190584285,0.02751115966955541,0,0.33313982605995246,0.047128008992861535,0.014098668357017625,0.015339016925523943,0.023392310520958,0.05638054694980342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
