SGB,Database,Host,Mapping_rate
T1900044821_TS20190287,GTDB,Tibetan sheep,33.16
T1900044822_TS20190288,GTDB,Tibetan sheep,32.03
T1900044823_TS20190289,GTDB,Tibetan sheep,31.77
T1900044824_TS20190290,GTDB,Tibetan sheep,31.71
T1900044825_TS20190291,GTDB,Tibetan sheep,32.52
T1900044826_TS20190292,GTDB,Tibetan sheep,30.21
T1900044827_TS20190293,GTDB,Tibetan sheep,31.86
T1900044828_TS20190294,GTDB,Tibetan sheep,31.26
T1900044829_TS20190295,GTDB,Tibetan sheep,30.56
T1900044830_TS20190296,GTDB,Tibetan sheep,32.04
T1900044831_TS20190297,GTDB,Tibetan sheep,31.04
T1900044832_TS20190298,GTDB,Tibetan sheep,33
T1900044833_TS20190299,GTDB,Tibetan sheep,31.26
T1900044834_TS20190300,GTDB,Tibetan sheep,30.76
T1900044835_TS20190301,GTDB,Tibetan sheep,30.8
T1900044836_TS20190302,GTDB,Tibetan sheep,29.57
T1900044837_TS20190303,GTDB,Tibetan sheep,31.54
T1900044838_TS20190304,GTDB,Tibetan sheep,30.42
T1900044839_TS20190305,GTDB,Tibetan sheep,32.59
T1900044840_TS20190306,GTDB,Tibetan sheep,31.12
T1900044841_TS20190307,GTDB,Tibetan sheep,31.53
T1900044842_TS20190308,GTDB,Tibetan sheep,33.24
T1900044843_TS20190309,GTDB,Tibetan sheep,30.23
T1900044844_TS20190310,GTDB,Tibetan sheep,30.97
T1900044845_TS20190311,GTDB,Tibetan sheep,31.59
T1900044846_TS20190312,GTDB,Tibetan sheep,32.08
T1900044847_TS20190313,GTDB,Tibetan sheep,29.96
T1900044848_TS20190314,GTDB,Tibetan sheep,30.52
T1900044849_TS20190315,GTDB,Tibetan sheep,33.7
T1900044850_TS20190316,GTDB,Tibetan sheep,32.25
T1900044851_TS20190317,GTDB,Tibetan sheep,31.53
T1900044852_TS20190318,GTDB,Tibetan sheep,33.07
T1900044853_TS20190319,GTDB,Tibetan sheep,32.81
T1900044854_TS20190320,GTDB,Tibetan sheep,29.38
T1900044855_TS20190321,GTDB,Tibetan sheep,31.79
T1900044856_TS20190322,GTDB,Tibetan sheep,30.64
T1900044857_TS20190323,GTDB,Tibetan sheep,29.05
T1900044858_TS20190324,GTDB,Tibetan sheep,32.17
T1900044859_TS20190325,GTDB,Tibetan sheep,33.48
T1900044860_TS20190326,GTDB,Tibetan sheep,35.46
T1900044861_TS20190327,GTDB,Tibetan sheep,32.98
T1900044862_TS20190328,GTDB,Tibetan sheep,31.17
T1900044863_TS20190329,GTDB,Tibetan sheep,30.06
T1900044864_TS20190330,GTDB,Tibetan sheep,29.15
T1900044865_TS20190331,GTDB,Tibetan sheep,33.08
T1900044866_TS20190332,GTDB,Tibetan sheep,30.8
T1900044867_TS20190333,GTDB,Tibetan sheep,29.86
T1900044868_TS20190334,GTDB,Tibetan sheep,35.5
T1900044869_TS20190335,GTDB,Tibetan sheep,33.25
T1900044870_TS20190336,GTDB,Tibetan sheep,32.64
T1900044872_TS20190338,GTDB,Tibetan sheep,30.7
T1900044873_TS20190339,GTDB,Tibetan sheep,32.89
T1900044874_TS20190340,GTDB,Tibetan sheep,30.27
T1900044876_TS20190342,GTDB,Tibetan sheep,33.05
T1900044877_TS20190343,GTDB,Tibetan sheep,33.56
T1900044879_TS20190345,GTDB,Tibetan sheep,31.36
T1900044880_TS20190346,GTDB,Tibetan sheep,31.93
T1900044883_TS20190349,GTDB,Tibetan sheep,31.94
T1900044885_TS20190351,GTDB,Tibetan sheep,30.73
T1900044888_TS20190354,GTDB,Tibetan sheep,30.57
T1900044889_TS20190355,GTDB,Tibetan sheep,29.42
T1900044890_TS20190356,GTDB,Tibetan sheep,30.86
T1900044892_TS20190358,GTDB,Tibetan sheep,29.45
T1900044894_TS20190360,GTDB,Tibetan sheep,31.46
T1900044897_TS20190363,GTDB,Tibetan sheep,33.79
T1900044899_TS20190365,GTDB,Tibetan sheep,31.11
T1900044904_TS20190370,GTDB,Tibetan sheep,30.37
T1900044908_TS20190374,GTDB,Tibetan sheep,31.51
T1900044910_TS20190376,GTDB,Tibetan sheep,31.98
T1900044912_TS20190378,GTDB,Tibetan sheep,32.83
T1900044913_TS20190379,GTDB,Tibetan sheep,31.94
T1900044914_TS20190380,GTDB,Tibetan sheep,31.85
T1900044915_TS20190381,GTDB,Tibetan sheep,30.86
T1900044916_TS20190382,GTDB,Tibetan sheep,33.21
T1900044917_TS20190383,GTDB,Tibetan sheep,31.11
T1900044918_TS20190384,GTDB,Tibetan sheep,31.9
T1900044919_TS20190385,GTDB,Tibetan sheep,31.46
T1900044920_TS20190386,GTDB,Tibetan sheep,31.96
T1900044921_TS20190387,GTDB,Tibetan sheep,31.5
T1900044923_TS20190389,GTDB,Tibetan sheep,30.32
T1900044924_TS20190390,GTDB,Tibetan sheep,28.99
T1900044925_TS20190391,GTDB,Tibetan sheep,29.92
T1900044926_TS20190392,GTDB,Tibetan sheep,29.82
T1900044927_TS20190393,GTDB,Tibetan sheep,31.37
T1900044928_TS20190394,GTDB,Tibetan sheep,28.26
T1900044929_TS20190395,GTDB,Tibetan sheep,28.85
T1900044930_TS20190396,GTDB,Tibetan sheep,31.92
T1900044931_TS20190397,GTDB,Tibetan sheep,29.67
T1900044932_TS20190398,GTDB,Tibetan sheep,30.78
T1900044933_TS20190399,GTDB,Tibetan sheep,29.95
T1900044934_TS20190400,GTDB,Tibetan sheep,30.49
T1900044935_TS20190401,GTDB,Tibetan sheep,30.11
T1900044936_TS20190402,GTDB,Tibetan sheep,30.87
T1900044937_TS20190403,GTDB,Tibetan sheep,32.66
T1900044938_TS20190404,GTDB,Tibetan sheep,30.05
T1900044939_TS20190405,GTDB,Tibetan sheep,29.7
T1900044940_TS20190406,GTDB,Tibetan sheep,31.03
T1900044941_TS20190407,GTDB,Tibetan sheep,32.57
T1900044942_TS20190408,GTDB,Tibetan sheep,29.76
T1900044943_TS20190409,GTDB,Tibetan sheep,31.02
T1900044944_TS20190410,GTDB,Tibetan sheep,30.01
T1900044945_TS20190411,GTDB,Tibetan sheep,30.06
T1900044946_TS20190412,GTDB,Tibetan sheep,30.97
T2001009361_TS20190215,GTDB,Tibetan sheep,29.54
T2001009362_TS20190216,GTDB,Tibetan sheep,31.18
T2001009363_TS20190217,GTDB,Tibetan sheep,34.72
T2001009364_TS20190218,GTDB,Tibetan sheep,30.62
T2001009365_TS20190219,GTDB,Tibetan sheep,29.9
T2001009366_TS20190220,GTDB,Tibetan sheep,32.26
T2001009367_TS20190221,GTDB,Tibetan sheep,32.93
T2001009368_TS-100,GTDB,Tibetan sheep,33.97
TP20200815-DZC27_DT2009055497-1,GTDB,Tibetan sheep,28.34
TP20200815-DZC37_DT2009055507-1,GTDB,Tibetan sheep,30.14
TP20200814-DZC129_DT2009055457-1,GTDB,Tibetan sheep,31.08
TP20200814-DZC104_DT2009055432-1,GTDB,Tibetan sheep,34.04
TP20200814-DZC133_DT2009055461-1,GTDB,Tibetan sheep,29.95
TP20200815-DZC39_DT2009055509-1,GTDB,Tibetan sheep,28.76
TP20200814-DZC135_DT2009055463-1,GTDB,Tibetan sheep,30.61
TP20200814-DZC123_DT2009055451-1,GTDB,Tibetan sheep,29.99
TP20200814-DZC140_DT2009055468-1,GTDB,Tibetan sheep,29.08
TP20200814-DZC119_DT2009055447-1,GTDB,Tibetan sheep,36.26
TP20200814-DZC125_DT2009055453-1,GTDB,Tibetan sheep,30.31
TP20200814-DZC141_DT2009055469-1,GTDB,Tibetan sheep,31.43
TP20200814-DZC113_DT2009055441-1,GTDB,Tibetan sheep,35.81
TP20200814-DZC138_DT2009055466-1,GTDB,Tibetan sheep,30.99
TP20200815-DZC14_DT2009055484-1,GTDB,Tibetan sheep,28.17
TP20200815-DZC32_DT2009055502-1,GTDB,Tibetan sheep,33.67
TP20200814-DZC131_DT2009055459-1,GTDB,Tibetan sheep,33.76
TP20200815-DZC40_DT2009055510-1,GTDB,Tibetan sheep,28.97
TP20200814-DZC122_DT2009055450-1,GTDB,Tibetan sheep,34.28
TP20200814-DZC108_DT2009055436-1,GTDB,Tibetan sheep,31.61
TP20200814-DZC126_DT2009055454-1,GTDB,Tibetan sheep,29.5
TP20200814-DZC111_DT2009055439-1,GTDB,Tibetan sheep,34.6
TP20200814-DZC116_DT2009055444-1,GTDB,Tibetan sheep,33.72
TP20200815-DZC16_DT2009055486-1,GTDB,Tibetan sheep,28.16
TP20200814-DZC112_DT2009055440-1,GTDB,Tibetan sheep,30.56
TP20200814-DZC136_DT2009055464-1,GTDB,Tibetan sheep,30.71
TP20200815-DZC10_DT2009055480-1,GTDB,Tibetan sheep,27.31
TP20200814-DZC1_DT2009055329-1,GTDB,Tibetan sheep,30.75
TP20200814-DZC2_DT2009055330-1,GTDB,Tibetan sheep,33.15
TP20200814-DZC4_DT2009055332-1,GTDB,Tibetan sheep,32.73
TP20200814-DZC7_DT2009055335-1,GTDB,Tibetan sheep,33.32
TP20200814-DZC8_DT2009055336-1,GTDB,Tibetan sheep,33.77
TP20200814-DZC9_DT2009055337-1,GTDB,Tibetan sheep,30.72
TP20200814-DZC11_DT2009055339-1,GTDB,Tibetan sheep,32.77
TP20200814-DZC12_DT2009055340-1,GTDB,Tibetan sheep,31.06
TP20200814-DZC13_DT2009055341-1,GTDB,Tibetan sheep,32.39
TP20200814-DZC15_DT2009055343-1,GTDB,Tibetan sheep,31.15
TP20200814-DZC16_DT2009055344-1,GTDB,Tibetan sheep,32.16
TP20200814-DZC18_DT2009055346-1,GTDB,Tibetan sheep,36.59
TP20200814-DZC19_DT2009055347-1,GTDB,Tibetan sheep,29.82
TP20200814-DZC21_DT2009055349-1,GTDB,Tibetan sheep,34.17
TP20200814-DZC22_DT2009055350-1,GTDB,Tibetan sheep,29.71
TP20200814-DZC23_DT2009055351-1,GTDB,Tibetan sheep,31.6
TP20200814-DZC25_DT2009055353-1,GTDB,Tibetan sheep,32.06
TP20200814-DZC26_DT2009055354-1,GTDB,Tibetan sheep,31.08
TP20200814-DZC29_DT2009055357-1,GTDB,Tibetan sheep,32.42
TP20200814-DZC30_DT2009055358-1,GTDB,Tibetan sheep,31.58
TP20200814-DZC32_DT2009055360-1,GTDB,Tibetan sheep,34.57
TP20200814-DZC33_DT2009055361-1,GTDB,Tibetan sheep,29.92
TP20200814-DZC35_DT2009055363-1,GTDB,Tibetan sheep,30.31
TP20200814-DZC36_DT2009055364-1,GTDB,Tibetan sheep,29.05
TP20200814-DZC45_DT2009055373-1,GTDB,Tibetan sheep,30.94
TP20200814-DZC47_DT2009055375-1,GTDB,Tibetan sheep,38
TP20200814-DZC48_DT2009055376-1,GTDB,Tibetan sheep,32.22
TP20200814-DZC52_DT2009055380-1,GTDB,Tibetan sheep,31.11
TP20200814-DZC55_DT2009055383-1,GTDB,Tibetan sheep,30.91
TP20200814-DZC57_DT2009055385-1,GTDB,Tibetan sheep,29.91
TP20200814-DZC61_DT2009055389-1,GTDB,Tibetan sheep,29.25
TP20200814-DZC67_DT2009055395-1,GTDB,Tibetan sheep,30.13
TP20200814-DZC77_DT2009055405-1,GTDB,Tibetan sheep,30.78
TP20200814-DZC78_DT2009055406-1,GTDB,Tibetan sheep,31.75
TP20200814-DZC81_DT2009055409-1,GTDB,Tibetan sheep,31.58
TP20200814-DZC83_DT2009055411-1,GTDB,Tibetan sheep,30.6
TP20200814-DZC86_DT2009055414-1,GTDB,Tibetan sheep,32.01
TP20200814-DZC87_DT2009055415-1,GTDB,Tibetan sheep,31.23
TP20200814-DZC89_DT2009055417-1,GTDB,Tibetan sheep,31.08
TP20200814-DZC90_DT2009055418-1,GTDB,Tibetan sheep,32.5
TP20200814-DZC98_DT2009055426-1,GTDB,Tibetan sheep,31.16
TP20200814-DZC99_DT2009055427-1,GTDB,Tibetan sheep,30.65
TP20200814-DZC101_DT2009055429-1,GTDB,Tibetan sheep,31.34
T1900044535_TS20190001,RUG,Tibetan sheep,16.84
T1900044536_TS20190002,RUG,Tibetan sheep,16.1
T1900044537_TS20190003,RUG,Tibetan sheep,18.61
T1900044538_TS20190004,RUG,Tibetan sheep,17.42
T1900044539_TS20190005,RUG,Tibetan sheep,16.89
T1900044540_TS20190006,RUG,Tibetan sheep,14.54
T1900044541_TS20190007,RUG,Tibetan sheep,16.11
T1900044542_TS20190008,RUG,Tibetan sheep,16.64
T1900044543_TS20190009,RUG,Tibetan sheep,18.52
T1900044544_TS20190010,RUG,Tibetan sheep,19.52
T1900044545_TS20190011,RUG,Tibetan sheep,16.88
T1900044546_TS20190012,RUG,Tibetan sheep,16
T1900044547_TS20190013,RUG,Tibetan sheep,16.29
T1900044548_TS20190014,RUG,Tibetan sheep,18.61
T1900044549_TS20190015,RUG,Tibetan sheep,16.47
T1900044550_TS20190016,RUG,Tibetan sheep,17.49
T1900044551_TS20190017,RUG,Tibetan sheep,15.65
T1900044552_TS20190018,RUG,Tibetan sheep,18.81
T1900044553_TS20190019,RUG,Tibetan sheep,16.54
T1900044554_TS20190020,RUG,Tibetan sheep,16.59
T1900044555_TS20190021,RUG,Tibetan sheep,17.35
T1900044556_TS20190022,RUG,Tibetan sheep,16.5
T1900044557_TS20190023,RUG,Tibetan sheep,17.03
T1900044558_TS20190024,RUG,Tibetan sheep,15.49
T1900044559_TS20190025,RUG,Tibetan sheep,15.32
T1900044560_TS20190026,RUG,Tibetan sheep,16.32
T1900044561_TS20190027,RUG,Tibetan sheep,16.43
T1900044562_TS20190028,RUG,Tibetan sheep,17.41
T1900044563_TS20190029,RUG,Tibetan sheep,19.18
T1900044564_TS20190030,RUG,Tibetan sheep,17.35
T1900044565_TS20190031,RUG,Tibetan sheep,17.79
T1900044566_TS20190032,RUG,Tibetan sheep,16.74
T1900044567_TS20190033,RUG,Tibetan sheep,17.54
T1900044568_TS20190034,RUG,Tibetan sheep,16.3
T1900044569_TS20190035,RUG,Tibetan sheep,17.14
T1900044570_TS20190036,RUG,Tibetan sheep,17.91
T1900044571_TS20190037,RUG,Tibetan sheep,17.3
T1900044572_TS20190038,RUG,Tibetan sheep,16.95
T1900044573_TS20190039,RUG,Tibetan sheep,17.71
T1900044574_TS20190040,RUG,Tibetan sheep,15.01
T1900044575_TS20190041,RUG,Tibetan sheep,15.12
T1900044576_TS20190042,RUG,Tibetan sheep,15.3
T1900044577_TS20190043,RUG,Tibetan sheep,14.19
T1900044578_TS20190044,RUG,Tibetan sheep,14.32
T1900044579_TS20190045,RUG,Tibetan sheep,15.05
T1900044580_TS20190046,RUG,Tibetan sheep,15.09
T1900044581_TS20190047,RUG,Tibetan sheep,15.27
T1900044582_TS20190048,RUG,Tibetan sheep,15.42
T1900044583_TS20190049,RUG,Tibetan sheep,15.97
T1900044584_TS20190050,RUG,Tibetan sheep,15.27
T1900044585_TS20190051,RUG,Tibetan sheep,14.77
T1900044586_TS20190052,RUG,Tibetan sheep,15.23
T1900044587_TS20190053,RUG,Tibetan sheep,15.75
T1900044588_TS20190054,RUG,Tibetan sheep,15.59
T1900044589_TS20190055,RUG,Tibetan sheep,16.09
T1900044590_TS20190056,RUG,Tibetan sheep,15.71
T1900044591_TS20190057,RUG,Tibetan sheep,16.53
T1900044592_TS20190058,RUG,Tibetan sheep,15.85
T1900044593_TS20190059,RUG,Tibetan sheep,15.18
T1900044594_TS20190060,RUG,Tibetan sheep,16.11
T1900044595_TS20190061,RUG,Tibetan sheep,15.44
T1900044596_TS20190062,RUG,Tibetan sheep,15.67
T1900044597_TS20190063,RUG,Tibetan sheep,15.57
T1900044598_TS20190064,RUG,Tibetan sheep,14.86
T1900044599_TS20190065,RUG,Tibetan sheep,15.58
T1900044600_TS20190066,RUG,Tibetan sheep,15.79
T1900044601_TS20190067,RUG,Tibetan sheep,15.46
T1900044602_TS20190068,RUG,Tibetan sheep,17.37
T1900044604_TS20190070,RUG,Tibetan sheep,15.46
T1900044605_TS20190071,RUG,Tibetan sheep,16.77
T1900044606_TS20190072,RUG,Tibetan sheep,14.71
T1900044607_TS20190073,RUG,Tibetan sheep,15
T1900044608_TS20190074,RUG,Tibetan sheep,15.85
T1900044609_TS20190075,RUG,Tibetan sheep,16.15
T1900044610_TS20190076,RUG,Tibetan sheep,15.84
T1900044611_TS20190077,RUG,Tibetan sheep,16.45
T1900044612_TS20190078,RUG,Tibetan sheep,15.49
T1900044614_TS20190080,RUG,Tibetan sheep,14.92
T1900044615_TS20190081,RUG,Tibetan sheep,16.13
T1900044616_TS20190082,RUG,Tibetan sheep,29.23
T1900044620_TS20190086,RUG,Tibetan sheep,16.68
T1900044621_TS20190087,RUG,Tibetan sheep,19.29
T1900044622_TS20190088,RUG,Tibetan sheep,25.13
T1900044623_TS20190089,RUG,Tibetan sheep,14.76
T1900044625_TS20190091,RUG,Tibetan sheep,27.11
T1900044627_TS20190093,RUG,Tibetan sheep,17.43
T1900044629_TS20190095,RUG,Tibetan sheep,17.24
T1900044630_TS20190096,RUG,Tibetan sheep,16.57
T1900044631_TS20190097,RUG,Tibetan sheep,32.22
T1900044632_TS20190098,RUG,Tibetan sheep,15.81
T1900044633_TS20190099,RUG,Tibetan sheep,31.75
T1900044634_TS20190100,RUG,Tibetan sheep,18.85
T1900044635_TS20190101,RUG,Tibetan sheep,18.96
T1900044636_TS20190102,RUG,Tibetan sheep,25.3
T1900044637_TS20190103,RUG,Tibetan sheep,24.68
T1900044638_TS20190104,RUG,Tibetan sheep,19.28
T1900044639_TS20190105,RUG,Tibetan sheep,31.45
T1900044640_TS20190106,RUG,Tibetan sheep,38.04
T1900044641_TS20190107,RUG,Tibetan sheep,24.02
T1900044642_TS20190108,RUG,Tibetan sheep,18.42
T1900044643_TS20190109,RUG,Tibetan sheep,19.28
T1900044644_TS20190110,RUG,Tibetan sheep,20.74
T1900044645_TS20190111,RUG,Tibetan sheep,17.78
T1900044646_TS20190112,RUG,Tibetan sheep,19.8
T1900044647_TS20190113,RUG,Tibetan sheep,28.94
T1900044648_TS20190114,RUG,Tibetan sheep,21.04
T1900044649_TS20190115,RUG,Tibetan sheep,17.44
T1900044650_TS20190116,RUG,Tibetan sheep,23.88
T1900044651_TS20190117,RUG,Tibetan sheep,36.67
T1900044652_TS20190118,RUG,Tibetan sheep,17.42
T1900044653_TS20190119,RUG,Tibetan sheep,19.67
T1900044654_TS20190120,RUG,Tibetan sheep,16.77
T1900044655_TS20190121,RUG,Tibetan sheep,15.77
T1900044657_TS20190123,RUG,Tibetan sheep,16.57
T1900044659_TS20190125,RUG,Tibetan sheep,16.28
T1900044660_TS20190126,RUG,Tibetan sheep,15.68
T1900044661_TS20190127,RUG,Tibetan sheep,16.77
T1900044663_TS20190129,RUG,Tibetan sheep,15.42
T1900044664_TS20190130,RUG,Tibetan sheep,15.49
T1900044665_TS20190131,RUG,Tibetan sheep,15.57
T1900044666_TS20190132,RUG,Tibetan sheep,15.68
T1900044669_TS20190135,RUG,Tibetan sheep,15.24
T1900044670_TS20190136,RUG,Tibetan sheep,16.15
T1900044671_TS20190137,RUG,Tibetan sheep,16.5
T1900044672_TS20190138,RUG,Tibetan sheep,16.78
T1900044673_TS20190139,RUG,Tibetan sheep,16.85
T1900044674_TS20190140,RUG,Tibetan sheep,17.98
T1900044676_TS20190142,RUG,Tibetan sheep,17.26
T1900044677_TS20190143,RUG,Tibetan sheep,15.72
T1900044678_TS20190144,RUG,Tibetan sheep,15.98
T1900044679_TS20190145,RUG,Tibetan sheep,15.71
T1900044680_TS20190146,RUG,Tibetan sheep,14.71
T1900044681_TS20190147,RUG,Tibetan sheep,14.85
T1900044682_TS20190148,RUG,Tibetan sheep,15.98
T1900044683_TS20190149,RUG,Tibetan sheep,16.6
T1900044684_TS20190150,RUG,Tibetan sheep,14.56
T1900044685_TS20190151,RUG,Tibetan sheep,16.06
T1900044686_TS20190152,RUG,Tibetan sheep,10.48
T1900044687_TS20190153,RUG,Tibetan sheep,15.51
T1900044688_TS20190154,RUG,Tibetan sheep,13.66
T1900044689_TS20190155,RUG,Tibetan sheep,16.43
T1900044690_TS20190156,RUG,Tibetan sheep,16.02
T1900044691_TS20190157,RUG,Tibetan sheep,15.66
T1900044692_TS20190158,RUG,Tibetan sheep,12.96
T1900044693_TS20190159,RUG,Tibetan sheep,15.25
T1900044694_TS20190160,RUG,Tibetan sheep,18.41
T1900044695_TS20190161,RUG,Tibetan sheep,16.84
T1900044696_TS20190162,RUG,Tibetan sheep,16.57
T1900044697_TS20190163,RUG,Tibetan sheep,15.1
T1900044698_TS20190164,RUG,Tibetan sheep,15.47
T1900044699_TS20190165,RUG,Tibetan sheep,15.64
T1900044700_TS20190166,RUG,Tibetan sheep,15.37
T1900044701_TS20190167,RUG,Tibetan sheep,17.93
T1900044702_TS20190168,RUG,Tibetan sheep,15.92
T1900044703_TS20190169,RUG,Tibetan sheep,11.25
T1900044705_TS20190171,RUG,Tibetan sheep,15.07
T1900044706_TS20190172,RUG,Tibetan sheep,15.63
T1900044708_TS20190174,RUG,Tibetan sheep,14.94
T1900044709_TS20190175,RUG,Tibetan sheep,16.63
T1900044711_TS20190177,RUG,Tibetan sheep,15.54
T1900044713_TS20190179,RUG,Tibetan sheep,14.97
T1900044714_TS20190180,RUG,Tibetan sheep,14.92
T1900044715_TS20190181,RUG,Tibetan sheep,16.73
T1900044716_TS20190182,RUG,Tibetan sheep,15.87
T1900044717_TS20190183,RUG,Tibetan sheep,15.12
T1900044718_TS20190184,RUG,Tibetan sheep,16.06
T1900044719_TS20190185,RUG,Tibetan sheep,17.13
T1900044720_TS20190186,RUG,Tibetan sheep,14.69
T1900044722_TS20190188,RUG,Tibetan sheep,15.17
T1900044723_TS20190189,RUG,Tibetan sheep,14.85
T1900044724_TS20190190,RUG,Tibetan sheep,15.94
T1900044725_TS20190191,RUG,Tibetan sheep,19.92
T1900044726_TS20190192,RUG,Tibetan sheep,17.48
T1900044727_TS20190193,RUG,Tibetan sheep,18.07
T1900044728_TS20190194,RUG,Tibetan sheep,16.21
T1900044729_TS20190195,RUG,Tibetan sheep,15.34
T1900044730_TS20190196,RUG,Tibetan sheep,19.46
T1900044731_TS20190197,RUG,Tibetan sheep,17.11
T1900044732_TS20190198,RUG,Tibetan sheep,16
T1900044734_TS20190200,RUG,Tibetan sheep,16.28
T1900044735_TS20190201,RUG,Tibetan sheep,15.35
T1900044736_TS20190202,RUG,Tibetan sheep,14.94
T1900044737_TS20190203,RUG,Tibetan sheep,14.44
T1900044738_TS20190204,RUG,Tibetan sheep,15.73
T1900044739_TS20190205,RUG,Tibetan sheep,19.6
T1900044740_TS20190206,RUG,Tibetan sheep,14.49
T1900044741_TS20190207,RUG,Tibetan sheep,14.68
T1900044742_TS20190208,RUG,Tibetan sheep,14.23
T1900044743_TS20190209,RUG,Tibetan sheep,15.92
T1900044744_TS20190210,RUG,Tibetan sheep,15.29
T1900044745_TS20190211,RUG,Tibetan sheep,15.64
T1900044746_TS20190212,RUG,Tibetan sheep,18.91
T1900044747_TS20190213,RUG,Tibetan sheep,17.11
T1900044748_TS20190414,RUG,Tibetan sheep,15.71
T1900044749_TS20190415,RUG,Tibetan sheep,19.49
T1900044750_TS20190416,RUG,Tibetan sheep,18.13
T1900044751_TS20190417,RUG,Tibetan sheep,17.6
T1900044752_TS20190418,RUG,Tibetan sheep,15.51
T1900044754_TS20190420,RUG,Tibetan sheep,15.46
T1900044755_TS20190421,RUG,Tibetan sheep,18.91
T1900044756_TS20190222,RUG,Tibetan sheep,18.09
T1900044757_TS20190223,RUG,Tibetan sheep,16.42
T1900044758_TS20190224,RUG,Tibetan sheep,16.56
T1900044759_TS20190225,RUG,Tibetan sheep,16.36
T1900044760_TS20190226,RUG,Tibetan sheep,15.71
T1900044761_TS20190227,RUG,Tibetan sheep,15.98
T1900044762_TS20190228,RUG,Tibetan sheep,15.56
T1900044763_TS20190229,RUG,Tibetan sheep,22.16
T1900044764_TS20190230,RUG,Tibetan sheep,16.42
T1900044765_TS20190231,RUG,Tibetan sheep,16.53
T1900044766_TS20190232,RUG,Tibetan sheep,15.99
T1900044767_TS20190233,RUG,Tibetan sheep,15.46
T1900044768_TS20190234,RUG,Tibetan sheep,16.03
T1900044769_TS20190235,RUG,Tibetan sheep,16.92
T1900044770_TS20190236,RUG,Tibetan sheep,15.5
T1900044771_TS20190237,RUG,Tibetan sheep,16.16
T1900044772_TS20190238,RUG,Tibetan sheep,15.27
T1900044773_TS20190239,RUG,Tibetan sheep,15.44
T1900044774_TS20190240,RUG,Tibetan sheep,15.78
T1900044775_TS20190241,RUG,Tibetan sheep,15.76
T1900044776_TS20190242,RUG,Tibetan sheep,15.29
T1900044777_TS20190243,RUG,Tibetan sheep,15.83
T1900044778_TS20190244,RUG,Tibetan sheep,17.03
T1900044779_TS20190245,RUG,Tibetan sheep,15.34
T1900044780_TS20190246,RUG,Tibetan sheep,16.97
T1900044781_TS20190247,RUG,Tibetan sheep,16.03
T1900044782_TS20190248,RUG,Tibetan sheep,15.02
T1900044783_TS20190249,RUG,Tibetan sheep,15.97
T1900044784_TS20190250,RUG,Tibetan sheep,17.12
T1900044785_TS20190251,RUG,Tibetan sheep,18.03
T1900044786_TS20190252,RUG,Tibetan sheep,16.22
T1900044787_TS20190253,RUG,Tibetan sheep,16.4
T1900044788_TS20190254,RUG,Tibetan sheep,15.94
T1900044789_TS20190255,RUG,Tibetan sheep,15.7
T1900044790_TS20190256,RUG,Tibetan sheep,15.75
T1900044791_TS20190257,RUG,Tibetan sheep,17.52
T1900044792_TS20190258,RUG,Tibetan sheep,15.96
T1900044793_TS20190259,RUG,Tibetan sheep,17.65
T1900044794_TS20190260,RUG,Tibetan sheep,17.56
T1900044795_TS20190261,RUG,Tibetan sheep,17.08
T1900044796_TS20190262,RUG,Tibetan sheep,17.34
T1900044797_TS20190263,RUG,Tibetan sheep,16.07
T1900044798_TS20190264,RUG,Tibetan sheep,17.49
T1900044799_TS20190265,RUG,Tibetan sheep,16.53
T1900044800_TS20190266,RUG,Tibetan sheep,16.96
T1900044801_TS20190267,RUG,Tibetan sheep,17.92
T1900044802_TS20190268,RUG,Tibetan sheep,16.66
T1900044803_TS20190269,RUG,Tibetan sheep,15.92
T1900044804_TS20190270,RUG,Tibetan sheep,16.63
T1900044805_TS20190271,RUG,Tibetan sheep,15.78
T1900044806_TS20190272,RUG,Tibetan sheep,17.25
T1900044807_TS20190273,RUG,Tibetan sheep,16.52
T1900044808_TS20190274,RUG,Tibetan sheep,16.7
T1900044809_TS20190275,RUG,Tibetan sheep,16.48
T1900044810_TS20190276,RUG,Tibetan sheep,16.55
T1900044811_TS20190277,RUG,Tibetan sheep,17.14
T1900044812_TS20190278,RUG,Tibetan sheep,16.83
T1900044813_TS20190279,RUG,Tibetan sheep,16.34
T1900044814_TS20190280,RUG,Tibetan sheep,16.56
T1900044815_TS20190281,RUG,Tibetan sheep,17.5
T1900044816_TS20190282,RUG,Tibetan sheep,15.82
T1900044817_TS20190283,RUG,Tibetan sheep,16.46
T1900044818_TS20190284,RUG,Tibetan sheep,17.22
T1900044819_TS20190285,RUG,Tibetan sheep,16.24
T1900044820_TS20190286,RUG,Tibetan sheep,16.7
T1900044821_TS20190287,RUG,Tibetan sheep,16.18
T1900044822_TS20190288,RUG,Tibetan sheep,16.1
T1900044823_TS20190289,RUG,Tibetan sheep,16.79
T1900044824_TS20190290,RUG,Tibetan sheep,16.61
T1900044825_TS20190291,RUG,Tibetan sheep,17.44
T1900044826_TS20190292,RUG,Tibetan sheep,16.2
T1900044827_TS20190293,RUG,Tibetan sheep,16.01
T1900044828_TS20190294,RUG,Tibetan sheep,15.65
T1900044829_TS20190295,RUG,Tibetan sheep,15.48
T1900044830_TS20190296,RUG,Tibetan sheep,15.58
