Genus,Event,Co-phylogeny_rate,Host-swap_rate,SGB Name,More,Less,pNpS_ratio,Taxonomy
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_12038,0.057043073,0.831199069,0.102679831,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_12831,0.005517241,0.993103448,0.074058485,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp015061315
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_13083,0.042993631,0.935509554,0.088568684,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_13444,0.009174312,0.986238532,0.081835862,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_13670,0.020255064,0.958739685,0.105343612,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_2433,0.071588367,0.9049217,0.202684564,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp015061335
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_2975,0.064269319,0.827850038,0.105018211,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_3842,0.059367772,0.851195066,0.094808616,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp024400455
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_4962,0.009942005,0.981772991,0.072397163,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_7232,0.025670945,0.968494749,0.09614192,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp017630195
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_7960,0.036383682,0.937155458,0.08022462,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
g__Mediterranea,Host swap,0.5,0.5,SGB_10231,0.005141388,0.992287918,0.068715604,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis_B
g__Mediterranea,Host swap,0.5,0.5,SGB_7218,0.003690037,0.988929889,0.060263653,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea sp017630035
g__Mediterranea,Host swap,0.5,0.5,SGB_9476,0.004032258,0.994959677,0.062652068,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__
g__Methanobrevibacter_A,Non-specific,0.615384615,0.384615385,SGB_6846,0.063789869,0.894934334,0.101953838,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__
g__Methanocorpusculum,Non-specific,0.615384615,0.384615385,SGB_11317,0.012658228,0.981012658,0.073958502,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum sp017408885
g__Methanocorpusculum,Non-specific,0.615384615,0.384615385,SGB_2743,0.001251564,0.992490613,0.066207694,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum sp017399555
g__NK4A136,Non-specific,0.615384615,0.384615385,SGB_203,0.017751479,0.964497041,0.112887945,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A136;s__NK4A136 sp015057055
g__NK4A136,Non-specific,0.615384615,0.384615385,SGB_6055,0.082278481,0.887884268,0.137773723,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A136;s__
g__Onthomorpha,Non-specific,0.603448276,0.396551724,SGB_4475,0.059371362,0.924330617,0.136136738,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__
g__Onthomorpha,Non-specific,0.603448276,0.396551724,SGB_4786,0.006166495,0.985611511,0.089037284,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__Onthomorpha sp017647065
g__Onthomorpha,Non-specific,0.603448276,0.396551724,SGB_7211,0.032534247,0.948630137,0.106788952,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__
g__Onthomorpha,Non-specific,0.603448276,0.396551724,SGB_7806,0.010506208,0.979942693,0.232879025,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__Onthomorpha sp002358855
g__Onthomorpha,Non-specific,0.603448276,0.396551724,SGB_7929,0.019736842,0.964285714,0.106478499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__
g__Onthomorpha,Non-specific,0.603448276,0.396551724,SGB_8959,0.010416667,0.983333333,0.104313154,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__Onthomorpha sp002358835
g__Phocaeicola_A,Non-specific,0.578947368,0.421052632,SGB_11230,0.01079414,0.98380879,0.082945135,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A;s__
g__Phocaeicola_A,Non-specific,0.578947368,0.421052632,SGB_12941,0.015246637,0.98206278,0.091476231,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A;s__Phocaeicola_A sp017521285
g__Phocaeicola_A,Non-specific,0.578947368,0.421052632,SGB_13327,0.022316684,0.972369819,0.114710137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A;s__Phocaeicola_A sp017517605
g__Phocaeicola_A,Non-specific,0.578947368,0.421052632,SGB_14031,0.009746589,0.989278752,0.096844412,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A;s__Phocaeicola_A sp017516265
g__Phocaeicola_A,Non-specific,0.578947368,0.421052632,SGB_6401,0.028905712,0.947006194,0.095178262,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A;s__
g__Prevotella,Non-specific,0.703703704,0.296296296,SGB_4516,0.00238379,0.99761621,0.065574353,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__
g__Prevotella,Non-specific,0.703703704,0.296296296,SGB_5387,0.009250694,0.987049029,0.105360062,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp017424205
g__Prevotella,Non-specific,0.703703704,0.296296296,SGB_6036,0.01320132,0.969471947,0.072818246,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__
g__Prevotella,Non-specific,0.703703704,0.296296296,SGB_6125,0.039571311,0.933223413,0.11344562,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__
g__Prevotella,Non-specific,0.703703704,0.296296296,SGB_6183,0.027940221,0.949317739,0.105480421,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__
g__RF16,Host swap,0.475,0.525,SGB_10656,0.023297491,0.921146953,0.086471643,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__
g__RF16,Host swap,0.475,0.525,SGB_10991,0.013611615,0.976406534,0.093808333,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__
g__RF16,Host swap,0.475,0.525,SGB_3508,0.022481266,0.947543714,0.073438131,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp024399955
g__RF16,Host swap,0.475,0.525,SGB_4292,0.010033445,0.982162765,0.14587783,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__
g__RF16,Host swap,0.475,0.525,SGB_4309,0.026978417,0.932553957,0.115705346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__
g__RF16,Host swap,0.475,0.525,SGB_6232,0.036679537,0.927606178,0.109032077,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__
g__RF16,Host swap,0.475,0.525,SGB_6973,0.002628121,0.990801577,0.074196326,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__
g__RF16,Host swap,0.475,0.525,SGB_7389,0.029931973,0.955102041,0.098073389,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__
g__RGIG1711,Non-specific,0.777777778,0.222222222,SGB_5228,0.011076923,0.963692308,0.080337545,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__RGIG1711;s__
g__RGIG2000,Non-specific,0.823529412,0.176470588,SGB_13019,0.021396396,0.963963964,0.11324247,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__RGIG2000 sp017481595
g__RGIG2000,Non-specific,0.823529412,0.176470588,SGB_4692,0.012416428,0.981852913,0.07837957,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__
g__RGIG2000,Non-specific,0.823529412,0.176470588,SGB_5137,0.003137255,0.991372549,0.084594413,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__
g__RGIG3925,Host swap,0.375,0.625,SGB_11322,0.012756264,0.975854214,0.106447505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3925;s__RGIG3925 sp017455975
g__RGIG4079,Non-specific,0.70212766,0.29787234,SGB_10025,0.037084399,0.957800512,0.262195122,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4079;s__RGIG4079 sp015060975
g__RGIG4079,Non-specific,0.70212766,0.29787234,SGB_165,0.01752988,0.97689243,0.121254355,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4079;s__RGIG4079 sp017409345
g__RGIG4079,Non-specific,0.70212766,0.29787234,SGB_1787,0.078947368,0.903508772,0.180899175,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4079;s__
g__RGIG4079,Non-specific,0.70212766,0.29787234,SGB_8156,0.006055363,0.991349481,0.193477385,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4079;s__RGIG4079 sp017390185
g__RGIG4079,Non-specific,0.70212766,0.29787234,SGB_8356,0.002680965,0.99463807,0.085585586,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4079;s__RGIG4079 sp017424575
g__RGIG4576,Non-specific,0.627906977,0.372093023,SGB_10520,0.02826087,0.966304348,0.176494064,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4576;s__
g__RGIG4576,Non-specific,0.627906977,0.372093023,SGB_11000,0.135557873,0.846715328,0.367794179,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4576;s__
g__RGIG4576,Non-specific,0.627906977,0.372093023,SGB_8148,0.092406221,0.884720952,0.257169288,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4576;s__
g__RGIG4576,Non-specific,0.627906977,0.372093023,SGB_9932,0.111961722,0.870813397,0.276351406,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__RGIG4576;s__RGIG4576 sp015061055
g__RGIG5612,Co-phylogeney,0.764705882,0.235294118,SGB_3504,0.021680217,0.975609756,0.117254729,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG5612;s__
g__RGIG5612,Co-phylogeney,0.764705882,0.235294118,SGB_6548,0.013973799,0.974672489,0.089663462,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG5612;s__
g__RUG420,Co-phylogeney,0.523809524,0.476190476,SGB_2014,0.014925373,0.967164179,0.070156695,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__RUG420 sp904502175
g__RUG420,Co-phylogeney,0.523809524,0.476190476,SGB_2888,0.009114583,0.983072917,0.077339034,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__RUG420 sp017433225
g__RUG420,Co-phylogeney,0.523809524,0.476190476,SGB_5601,0.051031488,0.904451683,0.103630363,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__RUG420 sp900771085
g__RUG420,Co-phylogeney,0.523809524,0.476190476,SGB_7766,0.028037383,0.87922358,0.095037453,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__
g__RUG740,Non-specific,0.545454545,0.454545455,SGB_5369,0.027027027,0.965668371,0.139482333,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG740;s__RUG740 sp015056205
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_10280,0.02,0.976,0.105685503,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017517145
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_10400,0.001194743,0.998805257,0.080111896,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017437285
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_1065,0.001564945,0.998435055,0.094044744,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_11740,0.006128703,0.990806946,0.145677929,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp015066935
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_13109,0.005219207,0.993736952,0.109787234,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017513795
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_2513,0.012722646,0.980916031,0.126069783,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017397925
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_2871,0.006082725,0.99026764,0.131279621,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017523285
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_3193,0.015447992,0.980432544,0.13541454,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_4071,0.011793917,0.970204842,0.145727895,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp024403995
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_4291,0.091507571,0.865042791,0.187170021,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp017543335
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_5942,0.008917197,0.985987261,0.094469357,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp024403965
g__Ruminococcus,Non-specific,0.646341463,0.353658537,SGB_7552,0.026819923,0.942528736,0.139892399,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__
g__Saccharofermentans,Host swap,0.388888889,0.611111111,SGB_13227,0.01642178,0.980985307,0.078184808,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__
g__Saccharofermentans,Host swap,0.388888889,0.611111111,SGB_4133,0.011652542,0.970338983,0.083310872,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp024403855
g__Saccharofermentans,Host swap,0.388888889,0.611111111,SGB_4176,0.016971279,0.980417755,0.100970874,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__
g__Saccharofermentans,Host swap,0.388888889,0.611111111,SGB_4263,0.031538462,0.957692308,0.119551482,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp024403735
g__Saccharofermentans,Host swap,0.388888889,0.611111111,SGB_5877,0.078336557,0.901353965,0.197394506,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__
g__Saccharofermentans,Host swap,0.388888889,0.611111111,SGB_6163,0.024518389,0.963222417,0.164451528,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__Saccharofermentans sp024403775
g__Saccharofermentans,Host swap,0.388888889,0.611111111,SGB_6972,0.008645533,0.986551393,0.077411356,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__
g__SFLA01,Non-specific,0.875,0.125,SGB_5283,0.002777778,0.99537037,0.137368058,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SFLA01;s__SFLA01 sp017625615
g__SFLA01,Non-specific,0.875,0.125,SGB_8138,0.030916844,0.94989339,0.113932033,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SFLA01;s__SFLA01 sp017646185
g__SIG307,Non-specific,0.8,0.2,SGB_13900,0.010463378,0.966118585,0.089324518,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG307;s__
g__SIG5,Non-specific,0.64,0.36,SGB_13586,0.022020725,0.95984456,0.116899619,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__SIG5;s__SIG5 sp015063195
g__SIG5,Non-specific,0.64,0.36,SGB_8478,0.010404624,0.935260116,0.09679089,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__SIG5;s__
g__SIG622,Non-specific,0.714285714,0.285714286,SGB_12995,0.021238938,0.959882006,0.090032542,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SIG622;s__SIG622 sp015065225
g__SIG77,Host swap,0.25,0.75,SGB_2527,0.004076087,0.99388587,0.109391074,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__SIG77;s__
g__SIG77,Host swap,0.25,0.75,SGB_6458,0.004720162,0.991908294,0.155662117,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__SIG77;s__SIG77 sp015061915
g__Streptococcus,Host swap,0.375,0.625,SGB_3138,0.008361204,0.981605351,0.063923767,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus equinus
g__Tidjanibacter,Host swap,0.48,0.52,SGB_1473,0.002478315,0.996282528,0.072586455,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter sp017396085
g__Tidjanibacter,Host swap,0.48,0.52,SGB_1833,0.004530011,0.994337486,0.087518603,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__
g__Tidjanibacter,Host swap,0.48,0.52,SGB_8492,0.005181347,0.993091537,0.064753157,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter sp017379955
g__Treponema_D,Host swap,0.5,0.5,SGB_2015,0.005586592,0.990689013,0.08731131,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D bryantii_D
g__Treponema_D,Host swap,0.5,0.5,SGB_4147,0.041152263,0.897707231,0.14221787,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_4169,0.018867925,0.972641509,0.108454216,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_4173,0.029918404,0.963735267,0.121751026,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_4197,0.037857143,0.925,0.182382134,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_4224,0.043205575,0.774912892,0.259473597,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_4258,0.013268999,0.975874548,0.12627289,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_4308,0.023770492,0.956557377,0.165722914,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_5207,0.057051282,0.866666667,0.117926073,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_5794,0.269169329,0.443290735,0.434029164,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_5850,0.033280507,0.945324881,0.15499115,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_5959,0.027419355,0.929032258,0.227347515,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_6033,0.012138189,0.983193277,0.077291559,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_6138,0.05158371,0.932126697,0.265718729,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__
g__Treponema_D,Host swap,0.5,0.5,SGB_6567,0.006200177,0.986713906,0.100951462,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp900767955
g__Treponema_D,Host swap,0.5,0.5,SGB_728,0.007414272,0.990732159,0.115923567,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp017622055
g__Treponema_F,Co-phylogeney,0.588235294,0.411764706,SGB_13073,0.025044723,0.966010733,0.159574468,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_F;s__Treponema_F sp017936345
g__Treponema_F,Co-phylogeney,0.588235294,0.411764706,SGB_2047,0.013536379,0.978849408,0.161154944,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_F;s__
g__Treponema_F,Co-phylogeney,0.588235294,0.411764706,SGB_8084,0.009532888,0.989513823,0.129326176,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_F;s__Treponema_F sp017629095
g__UBA1181,Host swap,0.344827586,0.655172414,SGB_3068,0.01618705,0.979316547,0.167285588,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__UBA1181 sp015061185
g__UBA1181,Host swap,0.344827586,0.655172414,SGB_3986,0.130434783,0.793184489,0.407892063,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__
g__UBA1181,Host swap,0.344827586,0.655172414,SGB_4222,0.021084337,0.969126506,0.282060627,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__
g__UBA1181,Host swap,0.344827586,0.655172414,SGB_5381,0.038694075,0.954050786,0.27675449,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__UBA1181 sp900769555
g__UBA1181,Host swap,0.344827586,0.655172414,SGB_6187,0.112676056,0.838028169,0.286810154,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__UBA1181 sp024401435
g__UBA1181,Host swap,0.344827586,0.655172414,SGB_6214,0.057058824,0.865294118,0.134490239,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__
